8,R,default/119082.java,createOutputStream,31,61,100,T1
9,R,selected/1156117.java,createWriter,61,87,96,T3
10,R,selected/1603133.java,createWriter,65,91,96,T3
11,R,selected/2117277.java,unzip,28,46,64,F
12,R,selected/1502074.java,unzip,26,44,64,F
13,R,selected/1995542.java,bufferedStreamCopy_noCloseOut,23,32,49,F
14,R,selected/1995542.java,bufferedStreamCopy,10,21,49,F
15,R,selected/2555722.java,writeStreamToFile,160,172,56,F
16,R,selected/1334323.java,unzip,94,121,62,F
17,R,selected/2337215.java,unzipModel,109,130,62,F
18,R,default/38145.java,main,9,37,57,F
19,R,selected/1175673.java,copyLastModel,28,59,57,F
20,R,selected/1065583.java,getFilesStringFromZipStream,433,466,57,F
21,R,selected/2617628.java,unzip,107,129,62,F
22,R,selected/2140014.java,unzip,101,123,62,F
23,R,selected/1584499.java,unzip,120,151,61,F
24,R,selected/1814720.java,unzip,18,45,61,F
25,R,selected/193340.java,unzip,140,160,63,F
26,R,selected/1630524.java,main,18,47,65,F
27,R,selected/2471211.java,unzip,175,193,64,F
28,R,selected/2256393.java,unzip,336,354,64,F
29,R,selected/2154817.java,unzipModel,183,203,62,F
30,R,selected/2556157.java,unzip,217,245,61,F
31,R,selected/2263067.java,unzipBitstream,307,332,58,F
32,R,selected/361440.java,extractCompressedFile,360,393,61,F
33,R,selected/1134529.java,wrap,79,90,42,F
34,R,default/17556.java,getString,7,16,50,F
35,R,selected/665094.java,main,17,48,54,F
36,R,selected/53135.java,unzip,55,84,57,F
37,R,selected/1294348.java,main,18,46,58,F
38,R,selected/2639176.java,unzip,41,63,60,F
39,R,selected/185862.java,unzip,39,70,62,F
40,R,selected/1773077.java,decompressFile,861,889,61,F
41,R,selected/610408.java,decompress,54,85,59,F
42,R,selected/603827.java,decompress,52,82,61,F
43,R,selected/268530.java,unzipFile,80,104,62,F
44,R,selected/1511168.java,unzipStream,162,186,63,F
45,R,selected/389110.java,loadZipFile,67,89,64,F
46,R,selected/400562.java,copyFromArchive,32,56,51,F
47,R,selected/2018204.java,UnZip,126,151,62,F
48,R,selected/152822.java,unzipTo,105,135,61,F
49,R,selected/2078518.java,extractFile,467,496,53,F
50,R,selected/833491.java,unjar,69,94,57,F
0,Q,default/121978.java,displayDiffResults,367,414,,
1,R,default/97193.java,displayDiffResults,367,414,100,T1
2,R,default/95983.java,displayDiffResults,367,414,100,T1
3,R,default/85302.java,displayDiffResults,367,414,100,F
4,R,default/80614.java,displayDiffResults,367,414,100,T1
5,R,default/75592.java,displayDiffResults,367,414,100,T1
6,R,default/74307.java,displayDiffResults,367,414,100,T1
7,R,default/70932.java,displayDiffResults,367,414,100,T1
8,R,default/63608.java,displayDiffResults,367,414,100,T1
9,R,default/6169.java,displayDiffResults,367,414,100,T1
10,R,default/56486.java,displayDiffResults,367,414,100,T1
11,R,default/55710.java,displayDiffResults,367,414,100,T1
12,R,default/50941.java,displayDiffResults,367,414,100,T1
13,R,default/37949.java,displayDiffResults,367,414,100,F
14,R,default/36739.java,displayDiffResults,367,414,100,T1
15,R,default/29342.java,displayDiffResults,367,414,100,F
16,R,default/27443.java,displayDiffResults,367,414,100,F
17,R,default/2624.java,displayDiffResults,367,414,100,T1
18,R,default/21155.java,displayDiffResults,367,414,100,T1
19,R,default/19968.java,displayDiffResults,367,414,100,T1
20,R,default/19250.java,displayDiffResults,367,414,100,F
21,R,default/1761.java,displayDiffResults,367,414,100,T1
22,R,default/128812.java,displayDiffResults,367,414,100,T1
23,R,default/105999.java,displayDiffResults,367,414,100,F
24,R,selected/2704374.java,generateDiffResults,363,404,72,T3
25,R,selected/2091393.java,extractToTempFile,177,188,53,F
26,R,selected/1744128.java,roundTrip,73,98,56,F
27,R,selected/862317.java,writeToClient,149,162,48,F
28,R,selected/2412437.java,copyFromOffset,55,66,64,F
29,R,selected/286058.java,readerToCharacters,703,712,40,F
30,R,default/24530.java,decompressFile,68,84,49,F
31,R,selected/2249608.java,copy,137,147,59,F
32,R,selected/478285.java,createInstance,44,60,45,F
33,R,selected/844789.java,getTemplate,57,70,43,F
34,R,selected/1665656.java,getTemplate,80,93,43,F
35,R,selected/2358556.java,sendContent,83,96,47,F
36,R,default/24530.java,compressFile,50,66,48,F
37,R,selected/1449111.java,saveToFile,146,156,46,F
38,R,selected/2701221.java,getBinaryFileContent,59,71,50,F
39,R,selected/1747448.java,verifyEntry,83,92,44,F
40,R,selected/987404.java,compressFile,33,46,53,F
41,R,selected/1006288.java,saveCopy,342,362,47,F
42,R,selected/1006288.java,saveAsCopy,370,389,50,F
43,R,selected/1006288.java,copy,397,415,50,F
44,R,selected/2046780.java,transfer,262,281,52,F
45,R,selected/1591745.java,uncompress,57,67,41,F
46,R,selected/302603.java,getFileViaHTTPRequest,19,31,49,F
47,R,selected/2088582.java,load,17,44,46,F
48,R,selected/2551967.java,runAppleScript,1131,1140,47,F
49,R,selected/1538911.java,returnFile,234,246,54,F
50,R,selected/4945.java,sendFile,132,142,50,F
0,Q,default/75592.java,displayDiffResults,367,414,,
1,R,default/97193.java,displayDiffResults,367,414,100,T1
2,R,default/95983.java,displayDiffResults,367,414,100,T1
3,R,default/85302.java,displayDiffResults,367,414,100,F
4,R,default/80614.java,displayDiffResults,367,414,100,T1
5,R,default/74307.java,displayDiffResults,367,414,100,T1
6,R,default/70932.java,displayDiffResults,367,414,100,T1
7,R,default/63608.java,displayDiffResults,367,414,100,T1
8,R,default/6169.java,displayDiffResults,367,414,100,T1
9,R,default/56486.java,displayDiffResults,367,414,100,T1
10,R,default/55710.java,displayDiffResults,367,414,100,T1
11,R,default/50941.java,displayDiffResults,367,414,100,T1
12,R,default/37949.java,displayDiffResults,367,414,100,F
13,R,default/36739.java,displayDiffResults,367,414,100,T1
14,R,default/29342.java,displayDiffResults,367,414,100,F
15,R,default/27443.java,displayDiffResults,367,414,100,F
16,R,default/2624.java,displayDiffResults,367,414,100,T1
17,R,default/21155.java,displayDiffResults,367,414,100,T1
18,R,default/19968.java,displayDiffResults,367,414,100,T1
19,R,default/19250.java,displayDiffResults,367,414,100,F
20,R,default/1761.java,displayDiffResults,367,414,100,T1
21,R,default/128812.java,displayDiffResults,367,414,100,T1
22,R,default/121978.java,displayDiffResults,367,414,100,F
23,R,default/105999.java,displayDiffResults,367,414,100,F
24,R,selected/2704374.java,generateDiffResults,363,404,72,T3
25,R,selected/2091393.java,extractToTempFile,177,188,53,F
26,R,selected/1744128.java,roundTrip,73,98,56,F
27,R,selected/862317.java,writeToClient,149,162,48,F
28,R,selected/2412437.java,copyFromOffset,55,66,64,F
29,R,selected/286058.java,readerToCharacters,703,712,40,F
30,R,default/24530.java,decompressFile,68,84,49,F
31,R,selected/2249608.java,copy,137,147,59,F
32,R,selected/478285.java,createInstance,44,60,45,F
33,R,selected/844789.java,getTemplate,57,70,43,F
34,R,selected/1665656.java,getTemplate,80,93,43,F
35,R,selected/2358556.java,sendContent,83,96,47,F
36,R,default/24530.java,compressFile,50,66,48,F
37,R,selected/1449111.java,saveToFile,146,156,46,F
38,R,selected/2701221.java,getBinaryFileContent,59,71,50,F
39,R,selected/1747448.java,verifyEntry,83,92,44,F
40,R,selected/987404.java,compressFile,33,46,53,F
41,R,selected/1006288.java,saveCopy,342,362,47,F
42,R,selected/1006288.java,saveAsCopy,370,389,50,F
43,R,selected/1006288.java,copy,397,415,50,F
44,R,selected/2046780.java,transfer,262,281,52,F
45,R,selected/1591745.java,uncompress,57,67,41,F
46,R,selected/302603.java,getFileViaHTTPRequest,19,31,49,F
47,R,selected/2088582.java,load,17,44,46,F
48,R,selected/2551967.java,runAppleScript,1131,1140,47,F
49,R,selected/1538911.java,returnFile,234,246,54,F
50,R,selected/4945.java,sendFile,132,142,50,F
0,Q,default/21155.java,displayDiffResults,367,414,,
1,R,default/97193.java,displayDiffResults,367,414,100,T1
2,R,default/95983.java,displayDiffResults,367,414,100,T1
3,R,default/85302.java,displayDiffResults,367,414,100,F
4,R,default/80614.java,displayDiffResults,367,414,100,T1
5,R,default/75592.java,displayDiffResults,367,414,100,F
6,R,default/74307.java,displayDiffResults,367,414,100,T1
7,R,default/70932.java,displayDiffResults,367,414,100,T1
8,R,default/63608.java,displayDiffResults,367,414,100,T1
9,R,default/6169.java,displayDiffResults,367,414,100,T1
10,R,default/56486.java,displayDiffResults,367,414,100,T1
11,R,default/55710.java,displayDiffResults,367,414,100,T1
12,R,default/50941.java,displayDiffResults,367,414,100,T1
13,R,default/37949.java,displayDiffResults,367,414,100,F
14,R,default/36739.java,displayDiffResults,367,414,100,T1
15,R,default/29342.java,displayDiffResults,367,414,100,F
16,R,default/27443.java,displayDiffResults,367,414,100,F
17,R,default/2624.java,displayDiffResults,367,414,100,T1
18,R,default/19968.java,displayDiffResults,367,414,100,T1
19,R,default/19250.java,displayDiffResults,367,414,100,F
20,R,default/1761.java,displayDiffResults,367,414,100,T1
21,R,default/128812.java,displayDiffResults,367,414,100,T1
22,R,default/121978.java,displayDiffResults,367,414,100,F
23,R,default/105999.java,displayDiffResults,367,414,100,F
24,R,selected/2704374.java,generateDiffResults,363,404,72,T3
25,R,selected/2091393.java,extractToTempFile,177,188,53,F
26,R,selected/1744128.java,roundTrip,73,98,56,F
27,R,selected/862317.java,writeToClient,149,162,48,F
28,R,selected/2412437.java,copyFromOffset,55,66,64,F
29,R,selected/286058.java,readerToCharacters,703,712,40,F
30,R,default/24530.java,decompressFile,68,84,49,F
31,R,selected/2249608.java,copy,137,147,59,F
32,R,selected/478285.java,createInstance,44,60,45,F
33,R,selected/844789.java,getTemplate,57,70,43,F
34,R,selected/1665656.java,getTemplate,80,93,43,F
35,R,selected/2358556.java,sendContent,83,96,47,F
36,R,default/24530.java,compressFile,50,66,48,F
37,R,selected/1449111.java,saveToFile,146,156,46,F
38,R,selected/2701221.java,getBinaryFileContent,59,71,50,F
39,R,selected/1747448.java,verifyEntry,83,92,44,F
40,R,selected/987404.java,compressFile,33,46,53,F
41,R,selected/1006288.java,saveCopy,342,362,47,F
42,R,selected/1006288.java,saveAsCopy,370,389,50,F
43,R,selected/1006288.java,copy,397,415,50,F
44,R,selected/2046780.java,transfer,262,281,52,F
45,R,selected/1591745.java,uncompress,57,67,41,F
46,R,selected/302603.java,getFileViaHTTPRequest,19,31,49,F
47,R,selected/2088582.java,load,17,44,46,F
48,R,selected/2551967.java,runAppleScript,1131,1140,47,F
49,R,selected/1538911.java,returnFile,234,246,54,F
50,R,selected/4945.java,sendFile,132,142,50,F
0,Q,default/19968.java,displayDiffResults,367,414,,
1,R,default/97193.java,displayDiffResults,367,414,100,T1
2,R,default/95983.java,displayDiffResults,367,414,100,T1
3,R,default/85302.java,displayDiffResults,367,414,100,F
4,R,default/80614.java,displayDiffResults,367,414,100,T1
5,R,default/75592.java,displayDiffResults,367,414,100,F
6,R,default/74307.java,displayDiffResults,367,414,100,T1
7,R,default/70932.java,displayDiffResults,367,414,100,T1
8,R,default/63608.java,displayDiffResults,367,414,100,T1
9,R,default/6169.java,displayDiffResults,367,414,100,T1
10,R,default/56486.java,displayDiffResults,367,414,100,T1
11,R,default/55710.java,displayDiffResults,367,414,100,T1
12,R,default/50941.java,displayDiffResults,367,414,100,T1
13,R,default/37949.java,displayDiffResults,367,414,100,F
14,R,default/36739.java,displayDiffResults,367,414,100,T1
15,R,default/29342.java,displayDiffResults,367,414,100,F
16,R,default/27443.java,displayDiffResults,367,414,100,F
17,R,default/2624.java,displayDiffResults,367,414,100,T1
18,R,default/21155.java,displayDiffResults,367,414,100,F
19,R,default/19250.java,displayDiffResults,367,414,100,F
20,R,default/1761.java,displayDiffResults,367,414,100,T1
21,R,default/128812.java,displayDiffResults,367,414,100,T1
22,R,default/121978.java,displayDiffResults,367,414,100,F
23,R,default/105999.java,displayDiffResults,367,414,100,F
24,R,selected/2704374.java,generateDiffResults,363,404,72,T3
25,R,selected/2091393.java,extractToTempFile,177,188,53,F
26,R,selected/1744128.java,roundTrip,73,98,56,F
27,R,selected/862317.java,writeToClient,149,162,48,F
28,R,selected/2412437.java,copyFromOffset,55,66,64,F
29,R,selected/286058.java,readerToCharacters,703,712,40,F
30,R,default/24530.java,decompressFile,68,84,49,F
31,R,selected/2249608.java,copy,137,147,59,F
32,R,selected/478285.java,createInstance,44,60,45,F
33,R,selected/844789.java,getTemplate,57,70,43,F
34,R,selected/1665656.java,getTemplate,80,93,43,F
35,R,selected/2358556.java,sendContent,83,96,47,F
36,R,default/24530.java,compressFile,50,66,48,F
37,R,selected/1449111.java,saveToFile,146,156,46,F
38,R,selected/2701221.java,getBinaryFileContent,59,71,50,F
39,R,selected/1747448.java,verifyEntry,83,92,44,F
40,R,selected/987404.java,compressFile,33,46,53,F
41,R,selected/1006288.java,saveCopy,342,362,47,F
42,R,selected/1006288.java,saveAsCopy,370,389,50,F
43,R,selected/1006288.java,copy,397,415,50,F
44,R,selected/2046780.java,transfer,262,281,52,F
45,R,selected/1591745.java,uncompress,57,67,41,F
46,R,selected/302603.java,getFileViaHTTPRequest,19,31,49,F
47,R,selected/2088582.java,load,17,44,46,F
48,R,selected/2551967.java,runAppleScript,1131,1140,47,F
49,R,selected/1538911.java,returnFile,234,246,54,F
50,R,selected/4945.java,sendFile,132,142,50,F
0,Q,default/128812.java,displayDiffResults,367,414,,
1,R,default/97193.java,displayDiffResults,367,414,100,T1
2,R,default/95983.java,displayDiffResults,367,414,100,T1
3,R,default/85302.java,displayDiffResults,367,414,100,F
4,R,default/80614.java,displayDiffResults,367,414,100,T1
5,R,default/75592.java,displayDiffResults,367,414,100,F
6,R,default/74307.java,displayDiffResults,367,414,100,T1
7,R,default/70932.java,displayDiffResults,367,414,100,T1
8,R,default/63608.java,displayDiffResults,367,414,100,T1
9,R,default/6169.java,displayDiffResults,367,414,100,T1
10,R,default/56486.java,displayDiffResults,367,414,100,T1
11,R,default/55710.java,displayDiffResults,367,414,100,T1
12,R,default/50941.java,displayDiffResults,367,414,100,T1
13,R,default/37949.java,displayDiffResults,367,414,100,F
14,R,default/36739.java,displayDiffResults,367,414,100,T1
15,R,default/29342.java,displayDiffResults,367,414,100,F
16,R,default/27443.java,displayDiffResults,367,414,100,F
17,R,default/2624.java,displayDiffResults,367,414,100,T1
18,R,default/21155.java,displayDiffResults,367,414,100,F
19,R,default/19968.java,displayDiffResults,367,414,100,F
20,R,default/19250.java,displayDiffResults,367,414,100,F
21,R,default/1761.java,displayDiffResults,367,414,100,T1
22,R,default/121978.java,displayDiffResults,367,414,100,F
23,R,default/105999.java,displayDiffResults,367,414,100,F
24,R,selected/2704374.java,generateDiffResults,363,404,72,T3
25,R,selected/2091393.java,extractToTempFile,177,188,53,F
26,R,selected/1744128.java,roundTrip,73,98,56,F
27,R,selected/862317.java,writeToClient,149,162,48,F
28,R,selected/2412437.java,copyFromOffset,55,66,64,F
29,R,selected/286058.java,readerToCharacters,703,712,40,F
30,R,default/24530.java,decompressFile,68,84,49,F
31,R,selected/2249608.java,copy,137,147,59,F
32,R,selected/478285.java,createInstance,44,60,45,F
33,R,selected/844789.java,getTemplate,57,70,43,F
34,R,selected/1665656.java,getTemplate,80,93,43,F
35,R,selected/2358556.java,sendContent,83,96,47,F
36,R,default/24530.java,compressFile,50,66,48,F
37,R,selected/1449111.java,saveToFile,146,156,46,F
38,R,selected/2701221.java,getBinaryFileContent,59,71,50,F
39,R,selected/1747448.java,verifyEntry,83,92,44,F
40,R,selected/987404.java,compressFile,33,46,53,F
41,R,selected/1006288.java,saveCopy,342,362,47,F
42,R,selected/1006288.java,saveAsCopy,370,389,50,F
43,R,selected/1006288.java,copy,397,415,50,F
44,R,selected/2046780.java,transfer,262,281,52,F
45,R,selected/1591745.java,uncompress,57,67,41,F
46,R,selected/302603.java,getFileViaHTTPRequest,19,31,49,F
47,R,selected/2088582.java,load,17,44,46,F
48,R,selected/2551967.java,runAppleScript,1131,1140,47,F
49,R,selected/1538911.java,returnFile,234,246,54,F
50,R,selected/4945.java,sendFile,132,142,50,F
0,Q,default/70932.java,displayDiffResults,367,414,,
1,R,default/97193.java,displayDiffResults,367,414,100,T1
2,R,default/95983.java,displayDiffResults,367,414,100,T1
3,R,default/85302.java,displayDiffResults,367,414,100,F
4,R,default/80614.java,displayDiffResults,367,414,100,T1
5,R,default/75592.java,displayDiffResults,367,414,100,F
6,R,default/74307.java,displayDiffResults,367,414,100,T1
7,R,default/63608.java,displayDiffResults,367,414,100,T1
8,R,default/6169.java,displayDiffResults,367,414,100,T1
9,R,default/56486.java,displayDiffResults,367,414,100,T1
10,R,default/55710.java,displayDiffResults,367,414,100,T1
11,R,default/50941.java,displayDiffResults,367,414,100,T1
12,R,default/37949.java,displayDiffResults,367,414,100,F
13,R,default/36739.java,displayDiffResults,367,414,100,T1
14,R,default/29342.java,displayDiffResults,367,414,100,F
15,R,default/27443.java,displayDiffResults,367,414,100,F
16,R,default/2624.java,displayDiffResults,367,414,100,T1
17,R,default/21155.java,displayDiffResults,367,414,100,F
18,R,default/19968.java,displayDiffResults,367,414,100,F
19,R,default/19250.java,displayDiffResults,367,414,100,F
20,R,default/1761.java,displayDiffResults,367,414,100,T1
21,R,default/128812.java,displayDiffResults,367,414,100,F
22,R,default/121978.java,displayDiffResults,367,414,100,F
23,R,default/105999.java,displayDiffResults,367,414,100,F
24,R,selected/2704374.java,generateDiffResults,363,404,72,T3
25,R,selected/2091393.java,extractToTempFile,177,188,53,F
26,R,selected/1744128.java,roundTrip,73,98,56,F
27,R,selected/862317.java,writeToClient,149,162,48,F
28,R,selected/2412437.java,copyFromOffset,55,66,64,F
29,R,selected/286058.java,readerToCharacters,703,712,40,F
30,R,default/24530.java,decompressFile,68,84,49,F
31,R,selected/2249608.java,copy,137,147,59,F
32,R,selected/478285.java,createInstance,44,60,45,F
33,R,selected/844789.java,getTemplate,57,70,43,F
34,R,selected/1665656.java,getTemplate,80,93,43,F
35,R,selected/2358556.java,sendContent,83,96,47,F
36,R,default/24530.java,compressFile,50,66,48,F
37,R,selected/1449111.java,saveToFile,146,156,46,F
38,R,selected/2701221.java,getBinaryFileContent,59,71,50,F
39,R,selected/1747448.java,verifyEntry,83,92,44,F
40,R,selected/987404.java,compressFile,33,46,53,F
41,R,selected/1006288.java,saveCopy,342,362,47,F
42,R,selected/1006288.java,saveAsCopy,370,389,50,F
43,R,selected/1006288.java,copy,397,415,50,F
44,R,selected/2046780.java,transfer,262,281,52,F
45,R,selected/1591745.java,uncompress,57,67,41,F
46,R,selected/302603.java,getFileViaHTTPRequest,19,31,49,F
47,R,selected/2088582.java,load,17,44,46,F
48,R,selected/2551967.java,runAppleScript,1131,1140,47,F
49,R,selected/1538911.java,returnFile,234,246,54,F
50,R,selected/4945.java,sendFile,132,142,50,F
0,Q,default/1761.java,displayDiffResults,367,414,,
1,R,default/97193.java,displayDiffResults,367,414,100,T1
2,R,default/95983.java,displayDiffResults,367,414,100,T1
3,R,default/85302.java,displayDiffResults,367,414,100,F
4,R,default/80614.java,displayDiffResults,367,414,100,T1
5,R,default/75592.java,displayDiffResults,367,414,100,F
6,R,default/74307.java,displayDiffResults,367,414,100,T1
7,R,default/70932.java,displayDiffResults,367,414,100,F
8,R,default/63608.java,displayDiffResults,367,414,100,T1
9,R,default/6169.java,displayDiffResults,367,414,100,T1
10,R,default/56486.java,displayDiffResults,367,414,100,T1
11,R,default/55710.java,displayDiffResults,367,414,100,T1
12,R,default/50941.java,displayDiffResults,367,414,100,T1
13,R,default/37949.java,displayDiffResults,367,414,100,F
14,R,default/36739.java,displayDiffResults,367,414,100,T1
15,R,default/29342.java,displayDiffResults,367,414,100,F
16,R,default/27443.java,displayDiffResults,367,414,100,F
17,R,default/2624.java,displayDiffResults,367,414,100,T1
18,R,default/21155.java,displayDiffResults,367,414,100,F
19,R,default/19968.java,displayDiffResults,367,414,100,F
20,R,default/19250.java,displayDiffResults,367,414,100,F
21,R,default/128812.java,displayDiffResults,367,414,100,F
22,R,default/121978.java,displayDiffResults,367,414,100,F
23,R,default/105999.java,displayDiffResults,367,414,100,F
24,R,selected/2704374.java,generateDiffResults,363,404,72,T3
25,R,selected/2091393.java,extractToTempFile,177,188,53,F
26,R,selected/1744128.java,roundTrip,73,98,56,F
27,R,selected/862317.java,writeToClient,149,162,48,F
28,R,selected/2412437.java,copyFromOffset,55,66,64,F
29,R,selected/286058.java,readerToCharacters,703,712,40,F
30,R,default/24530.java,decompressFile,68,84,49,F
31,R,selected/2249608.java,copy,137,147,59,F
32,R,selected/478285.java,createInstance,44,60,45,F
33,R,selected/844789.java,getTemplate,57,70,43,F
34,R,selected/1665656.java,getTemplate,80,93,43,F
35,R,selected/2358556.java,sendContent,83,96,47,F
36,R,default/24530.java,compressFile,50,66,48,F
37,R,selected/1449111.java,saveToFile,146,156,46,F
38,R,selected/2701221.java,getBinaryFileContent,59,71,50,F
39,R,selected/1747448.java,verifyEntry,83,92,44,F
40,R,selected/987404.java,compressFile,33,46,53,F
41,R,selected/1006288.java,saveCopy,342,362,47,F
42,R,selected/1006288.java,saveAsCopy,370,389,50,F
43,R,selected/1006288.java,copy,397,415,50,F
44,R,selected/2046780.java,transfer,262,281,52,F
45,R,selected/1591745.java,uncompress,57,67,41,F
46,R,selected/302603.java,getFileViaHTTPRequest,19,31,49,F
47,R,selected/2088582.java,load,17,44,46,F
48,R,selected/2551967.java,runAppleScript,1131,1140,47,F
49,R,selected/1538911.java,returnFile,234,246,54,F
50,R,selected/4945.java,sendFile,132,142,50,F
0,Q,default/95983.java,displayDiffResults,367,414,,
1,R,default/97193.java,displayDiffResults,367,414,100,T1
2,R,default/85302.java,displayDiffResults,367,414,100,F
3,R,default/80614.java,displayDiffResults,367,414,100,T1
4,R,default/75592.java,displayDiffResults,367,414,100,F
5,R,default/74307.java,displayDiffResults,367,414,100,T1
6,R,default/70932.java,displayDiffResults,367,414,100,F
7,R,default/63608.java,displayDiffResults,367,414,100,T1
8,R,default/6169.java,displayDiffResults,367,414,100,T1
9,R,default/56486.java,displayDiffResults,367,414,100,T1
10,R,default/55710.java,displayDiffResults,367,414,100,T1
11,R,default/50941.java,displayDiffResults,367,414,100,T1
12,R,default/37949.java,displayDiffResults,367,414,100,F
13,R,default/36739.java,displayDiffResults,367,414,100,T1
14,R,default/29342.java,displayDiffResults,367,414,100,F
15,R,default/27443.java,displayDiffResults,367,414,100,F
16,R,default/2624.java,displayDiffResults,367,414,100,T1
17,R,default/21155.java,displayDiffResults,367,414,100,F
18,R,default/19968.java,displayDiffResults,367,414,100,F
19,R,default/19250.java,displayDiffResults,367,414,100,F
20,R,default/1761.java,displayDiffResults,367,414,100,F
21,R,default/128812.java,displayDiffResults,367,414,100,F
22,R,default/121978.java,displayDiffResults,367,414,100,F
23,R,default/105999.java,displayDiffResults,367,414,100,F
24,R,selected/2704374.java,generateDiffResults,363,404,72,T3
25,R,selected/2091393.java,extractToTempFile,177,188,53,F
26,R,selected/1744128.java,roundTrip,73,98,56,F
27,R,selected/862317.java,writeToClient,149,162,48,F
28,R,selected/2412437.java,copyFromOffset,55,66,64,F
29,R,selected/286058.java,readerToCharacters,703,712,40,F
30,R,default/24530.java,decompressFile,68,84,49,F
31,R,selected/2249608.java,copy,137,147,59,F
32,R,selected/478285.java,createInstance,44,60,45,F
33,R,selected/844789.java,getTemplate,57,70,43,F
34,R,selected/1665656.java,getTemplate,80,93,43,F
35,R,selected/2358556.java,sendContent,83,96,47,F
36,R,default/24530.java,compressFile,50,66,48,F
37,R,selected/1449111.java,saveToFile,146,156,46,F
38,R,selected/2701221.java,getBinaryFileContent,59,71,50,F
39,R,selected/1747448.java,verifyEntry,83,92,44,F
40,R,selected/987404.java,compressFile,33,46,53,F
41,R,selected/1006288.java,saveCopy,342,362,47,F
42,R,selected/1006288.java,saveAsCopy,370,389,50,F
43,R,selected/1006288.java,copy,397,415,50,F
44,R,selected/2046780.java,transfer,262,281,52,F
45,R,selected/1591745.java,uncompress,57,67,41,F
46,R,selected/302603.java,getFileViaHTTPRequest,19,31,49,F
47,R,selected/2088582.java,load,17,44,46,F
48,R,selected/2551967.java,runAppleScript,1131,1140,47,F
49,R,selected/1538911.java,returnFile,234,246,54,F
50,R,selected/4945.java,sendFile,132,142,50,F
0,Q,default/6169.java,displayDiffResults,367,414,,
1,R,default/97193.java,displayDiffResults,367,414,100,T1
2,R,default/95983.java,displayDiffResults,367,414,100,F
3,R,default/85302.java,displayDiffResults,367,414,100,F
4,R,default/80614.java,displayDiffResults,367,414,100,T1
5,R,default/75592.java,displayDiffResults,367,414,100,F
6,R,default/74307.java,displayDiffResults,367,414,100,T1
7,R,default/70932.java,displayDiffResults,367,414,100,F
8,R,default/63608.java,displayDiffResults,367,414,100,T1
9,R,default/56486.java,displayDiffResults,367,414,100,T1
10,R,default/55710.java,displayDiffResults,367,414,100,T1
11,R,default/50941.java,displayDiffResults,367,414,100,T1
12,R,default/37949.java,displayDiffResults,367,414,100,F
