ngramSize,t2NgramSize,t1NgramSize,QRPercentileNorm,QRPercentileT2,QRPercentileT1,QRPercentileOrig,normBoost,t2Boost,t1Boost,map
4,8,12,4,4,4,4,4,8,12,0.976894838
4,8,12,6,6,6,6,4,8,12,0.956042527
4,8,12,8,8,8,8,4,8,12,0.951479896
4,8,12,10,10,10,10,4,8,12,0.966814154
4,8,16,2,2,2,2,4,8,16,0.987813459
4,8,16,4,4,4,4,4,8,16,0.976894838
4,8,16,6,6,6,6,4,8,16,0.956042527
4,8,16,8,8,8,8,4,8,16,0.951479896
4,8,16,10,10,10,10,4,8,16,0.966814154
4,8,20,2,2,2,2,4,8,20,0.987813459
4,8,20,4,4,4,4,4,8,20,0.976894838
4,8,20,6,6,6,6,4,8,20,0.956042527
4,8,20,8,8,8,8,4,8,20,0.951479896
4,8,20,10,10,10,10,4,8,20,0.966814154
4,8,24,2,2,2,2,4,8,24,0.987813459
4,8,24,4,4,4,4,4,8,24,0.976894838
4,8,24,6,6,6,6,4,8,24,0.956042527
4,8,24,8,8,8,8,4,8,24,0.951479896
4,8,24,10,10,10,10,4,8,24,0.966814154
4,12,4,2,2,2,2,4,12,4,0.989338667
4,12,4,4,4,4,4,4,12,4,0.98560723
4,12,4,6,6,6,6,4,12,4,0.968889632
4,12,4,8,8,8,8,4,12,4,0.961430476
4,12,4,10,10,10,10,4,12,4,0.969025705
4,12,8,2,2,2,2,4,12,8,0.989338667
4,12,8,4,4,4,4,4,12,8,0.98560723
4,12,8,6,6,6,6,4,12,8,0.968889632
4,12,8,8,8,8,8,4,12,8,0.961430476
4,12,8,10,10,10,10,4,12,8,0.969025705
4,12,12,2,2,2,2,4,12,12,0.989338667
4,12,12,4,4,4,4,4,12,12,0.98560723
4,12,12,6,6,6,6,4,12,12,0.968889632
4,12,12,8,8,8,8,4,12,12,0.961430476
4,12,12,10,10,10,10,4,12,12,0.969025705
4,12,16,2,2,2,2,4,12,16,0.989338667
4,12,16,4,4,4,4,4,12,16,0.98560723
4,12,16,6,6,6,6,4,12,16,0.968889632
4,12,16,8,8,8,8,4,12,16,0.961430476
4,12,16,10,10,10,10,4,12,16,0.969025705
4,12,20,2,2,2,2,4,12,20,0.989338667
4,12,20,4,4,4,4,4,12,20,0.98560723
4,12,20,6,6,6,6,4,12,20,0.968889632
4,12,20,8,8,8,8,4,12,20,0.961430476
4,12,20,10,10,10,10,4,12,20,0.969025705
4,12,24,2,2,2,2,4,12,24,0.989338667
4,12,24,4,4,4,4,4,12,24,0.98560723
4,12,24,6,6,6,6,4,12,24,0.968889632
4,12,24,8,8,8,8,4,12,24,0.961430476
4,12,24,10,10,10,10,4,12,24,0.969025705
4,16,4,2,2,2,2,4,16,4,0.995048515
4,16,4,4,4,4,4,4,16,4,0.990961328
4,16,4,6,6,6,6,4,16,4,0.981664051
4,16,4,8,8,8,8,4,16,4,0.973280833
4,16,4,10,10,10,10,4,16,4,0.974039003
4,16,8,2,2,2,2,4,16,8,0.995048515
4,16,8,4,4,4,4,4,16,8,0.990961328
4,16,8,6,6,6,6,4,16,8,0.981664051
4,16,8,8,8,8,8,4,16,8,0.973280833
4,16,8,10,10,10,10,4,16,8,0.974039003
4,16,12,2,2,2,2,4,16,12,0.995048515
4,16,12,4,4,4,4,4,16,12,0.990961328
4,16,12,6,6,6,6,4,16,12,0.981664051
4,16,12,8,8,8,8,4,16,12,0.973280833
4,16,12,10,10,10,10,4,16,12,0.974039003
4,16,16,2,2,2,2,4,16,16,0.995048515
4,16,16,4,4,4,4,4,16,16,0.990961328
4,16,16,6,6,6,6,4,16,16,0.981664051
4,16,16,8,8,8,8,4,16,16,0.973280833
4,16,16,10,10,10,10,4,16,16,0.974039003
4,16,20,2,2,2,2,4,16,20,0.995048515
4,16,20,4,4,4,4,4,16,20,0.990961328
4,16,20,6,6,6,6,4,16,20,0.981664051
4,16,20,8,8,8,8,4,16,20,0.973280833
4,16,20,10,10,10,10,4,16,20,0.974039003
4,16,24,2,2,2,2,4,16,24,0.995048515
4,16,24,4,4,4,4,4,16,24,0.990961328
4,16,24,6,6,6,6,4,16,24,0.981664051
4,16,24,8,8,8,8,4,16,24,0.973280833
4,16,24,10,10,10,10,4,16,24,0.974039003
4,20,4,2,2,2,2,4,20,4,0.995627556
4,20,4,4,4,4,4,4,20,4,0.992342411
4,20,4,6,6,6,6,4,20,4,0.983613149
4,20,4,8,8,8,8,4,20,4,0.97878446
4,20,4,10,10,10,10,4,20,4,0.980657139
4,20,8,2,2,2,2,4,20,8,0.995627556
4,20,8,4,4,4,4,4,20,8,0.992342411
4,20,8,6,6,6,6,4,20,8,0.983613149
4,20,8,8,8,8,8,4,20,8,0.97878446
4,20,8,10,10,10,10,4,20,8,0.980657139
4,20,12,2,2,2,2,4,20,12,0.995627556
4,20,12,4,4,4,4,4,20,12,0.992342411
4,20,12,6,6,6,6,4,20,12,0.983613149
4,20,12,8,8,8,8,4,20,12,0.97878446
4,20,12,10,10,10,10,4,20,12,0.980657139
4,20,16,2,2,2,2,4,20,16,0.995627556
4,20,16,4,4,4,4,4,20,16,0.992342411
4,20,16,6,6,6,6,4,20,16,0.983613149
4,20,16,8,8,8,8,4,20,16,0.97878446
4,20,16,10,10,10,10,4,20,16,0.980657139
4,20,20,2,2,2,2,4,20,20,0.995627556
4,20,20,4,4,4,4,4,20,20,0.992342411
4,20,20,6,6,6,6,4,20,20,0.983613149
4,20,20,8,8,8,8,4,20,20,0.97878446
4,20,20,10,10,10,10,4,20,20,0.980657139
4,20,24,2,2,2,2,4,20,24,0.995627556
4,20,24,4,4,4,4,4,20,24,0.992342411
4,20,24,6,6,6,6,4,20,24,0.983613149
4,20,24,8,8,8,8,4,20,24,0.97878446
4,20,24,10,10,10,10,4,20,24,0.980657139
4,24,4,2,2,2,2,4,24,4,0.996373959
4,24,4,4,4,4,4,4,24,4,0.993883206
4,24,4,6,6,6,6,4,24,4,0.984758479
4,24,4,8,8,8,8,4,24,4,0.981952794
4,24,4,10,10,10,10,4,24,4,0.98265888
4,24,8,2,2,2,2,4,24,8,0.996373959
4,24,8,4,4,4,4,4,24,8,0.993883206
^[[A4,24,8,6,6,6,6,4,24,8,0.984758479
4,24,8,8,8,8,8,4,24,8,0.981952794
4,24,8,10,10,10,10,4,24,8,0.98265888
4,24,12,2,2,2,2,4,24,12,0.996373959
4,24,12,4,4,4,4,4,24,12,0.993883206
4,24,12,6,6,6,6,4,24,12,0.984758479
4,24,12,8,8,8,8,4,24,12,0.981952794
4,24,12,10,10,10,10,4,24,12,0.98265888
4,24,16,2,2,2,2,4,24,16,0.996373959
4,24,16,4,4,4,4,4,24,16,0.993883206
4,24,16,6,6,6,6,4,24,16,0.984758479
4,24,16,8,8,8,8,4,24,16,0.981952794
4,24,16,10,10,10,10,4,24,16,0.98265888
4,24,20,2,2,2,2,4,24,20,0.996373959
4,24,20,4,4,4,4,4,24,20,0.993883206
4,24,20,6,6,6,6,4,24,20,0.984758479
4,24,20,8,8,8,8,4,24,20,0.981952794
4,24,20,10,10,10,10,4,24,20,0.98265888
4,24,24,2,2,2,2,4,24,24,0.996373959
4,24,24,4,4,4,4,4,24,24,0.993883206
4,24,24,6,6,6,6,4,24,24,0.984758479
4,24,24,8,8,8,8,4,24,24,0.981952794
4,24,24,10,10,10,10,4,24,24,0.98265888
8,4,4,2,2,2,2,8,4,4,0.974672965
8,4,4,4,4,4,4,8,4,4,0.948204086
8,4,4,6,6,6,6,8,4,4,0.9382532
8,4,4,8,8,8,8,8,4,4,0.927972794
8,4,4,10,10,10,10,8,4,4,0.963399978
8,4,8,2,2,2,2,8,4,8,0.974672965
8,4,8,4,4,4,4,8,4,8,0.948204086
8,4,8,6,6,6,6,8,4,8,0.9382532
8,4,8,8,8,8,8,8,4,8,0.927972794
8,4,8,10,10,10,10,8,4,8,0.963399978
8,4,12,2,2,2,2,8,4,12,0.974672965
8,4,12,4,4,4,4,8,4,12,0.948204086
8,4,12,6,6,6,6,8,4,12,0.9382532
8,4,12,8,8,8,8,8,4,12,0.927972794
8,4,12,10,10,10,10,8,4,12,0.963399978
8,4,16,2,2,2,2,8,4,16,0.974672965
8,4,16,4,4,4,4,8,4,16,0.948204086
8,4,16,6,6,6,6,8,4,16,0.9382532
8,4,16,8,8,8,8,8,4,16,0.927972794
8,4,16,10,10,10,10,8,4,16,0.963399978
8,4,20,2,2,2,2,8,4,20,0.974672965
8,4,20,4,4,4,4,8,4,20,0.948204086
8,4,20,6,6,6,6,8,4,20,0.9382532
8,4,20,8,8,8,8,8,4,20,0.927972794
8,4,20,10,10,10,10,8,4,20,0.963399978
8,4,24,2,2,2,2,8,4,24,0.974672965
8,4,24,4,4,4,4,8,4,24,0.948204086
8,4,24,6,6,6,6,8,4,24,0.9382532
8,4,24,8,8,8,8,8,4,24,0.927972794
8,4,24,10,10,10,10,8,4,24,0.963399978
8,8,4,2,2,2,2,8,8,4,0.986237033
8,8,4,4,4,4,4,8,8,4,0.972273205
8,8,4,6,6,6,6,8,8,4,0.952117845
8,8,4,8,8,8,8,8,8,4,0.950913882
8,8,4,10,10,10,10,8,8,4,0.964222256
8,8,8,2,2,2,2,8,8,8,0.986237033
8,8,8,4,4,4,4,8,8,8,0.972273205
8,8,8,6,6,6,6,8,8,8,0.952117845
8,8,8,8,8,8,8,8,8,8,0.950913882
8,8,8,10,10,10,10,8,8,8,0.964222256
8,8,12,2,2,2,2,8,8,12,0.986237033
8,8,12,4,4,4,4,8,8,12,0.972273205
8,8,12,6,6,6,6,8,8,12,0.952117845
8,8,12,8,8,8,8,8,8,12,0.950913882
8,8,12,10,10,10,10,8,8,12,0.964222256
8,8,16,2,2,2,2,8,8,16,0.986237033
8,8,16,4,4,4,4,8,8,16,0.972273205
8,8,16,6,6,6,6,8,8,16,0.952117845
8,8,16,8,8,8,8,8,8,16,0.950913882
8,8,16,10,10,10,10,8,8,16,0.964222256
8,8,20,2,2,2,2,8,8,20,0.986237033
8,8,20,4,4,4,4,8,8,20,0.972273205
8,8,20,6,6,6,6,8,8,20,0.952117845
8,8,20,8,8,8,8,8,8,20,0.950913882
8,8,20,10,10,10,10,8,8,20,0.964222256
8,8,24,2,2,2,2,8,8,24,0.986237033
8,8,24,4,4,4,4,8,8,24,0.972273205
8,8,24,6,6,6,6,8,8,24,0.952117845
8,8,24,8,8,8,8,8,8,24,0.950913882
8,8,24,10,10,10,10,8,8,24,0.964222256
8,12,4,2,2,2,2,8,12,4,0.988891445
8,12,4,4,4,4,4,8,12,4,0.981355883
8,12,4,6,6,6,6,8,12,4,0.965531741
8,12,4,8,8,8,8,8,12,4,0.959350011
8,12,4,10,10,10,10,8,12,4,0.967780945
8,12,8,2,2,2,2,8,12,8,0.988891445
8,12,8,4,4,4,4,8,12,8,0.981355883
8,12,8,6,6,6,6,8,12,8,0.965531741
8,12,8,8,8,8,8,8,12,8,0.959350011
8,12,8,10,10,10,10,8,12,8,0.967780945
8,12,12,2,2,2,2,8,12,12,0.988891445
8,12,12,4,4,4,4,8,12,12,0.981355883
8,12,12,6,6,6,6,8,12,12,0.965531741
8,12,12,8,8,8,8,8,12,12,0.959350011
8,12,12,10,10,10,10,8,12,12,0.967780945
8,12,16,2,2,2,2,8,12,16,0.988891445
8,12,16,4,4,4,4,8,12,16,0.981355883
8,12,16,6,6,6,6,8,12,16,0.965531741
8,12,16,8,8,8,8,8,12,16,0.959350011
8,12,16,10,10,10,10,8,12,16,0.967780945
8,12,20,2,2,2,2,8,12,20,0.988891445
8,12,20,4,4,4,4,8,12,20,0.981355883
8,12,20,6,6,6,6,8,12,20,0.965531741
8,12,20,8,8,8,8,8,12,20,0.959350011
8,12,20,10,10,10,10,8,12,20,0.967780945
8,12,24,2,2,2,2,8,12,24,0.988891445
8,12,24,4,4,4,4,8,12,24,0.981355883
8,12,24,6,6,6,6,8,12,24,0.965531741
8,12,24,8,8,8,8,8,12,24,0.959350011
8,12,24,10,10,10,10,8,12,24,0.967780945
8,16,4,2,2,2,2,8,16,4,0.994775872
8,16,4,4,4,4,4,8,16,4,0.988242455
8,16,4,6,6,6,6,8,16,4,0.976740402
8,16,4,8,8,8,8,8,16,4,0.967691912
8,16,4,10,10,10,10,8,16,4,0.972145344
8,16,8,2,2,2,2,8,16,8,0.994775872
8,16,8,4,4,4,4,8,16,8,0.988242455
8,16,8,6,6,6,6,8,16,8,0.976740402
8,16,8,8,8,8,8,8,16,8,0.967691912
8,16,8,10,10,10,10,8,16,8,0.972145344
8,16,12,2,2,2,2,8,16,12,0.994775872
8,16,12,4,4,4,4,8,16,12,0.988242455
8,16,12,6,6,6,6,8,16,12,0.976740402
8,16,12,8,8,8,8,8,16,12,0.967691912
8,16,12,10,10,10,10,8,16,12,0.972145344
8,16,16,2,2,2,2,8,16,16,0.994775872
8,16,16,4,4,4,4,8,16,16,0.988242455
8,16,16,6,6,6,6,8,16,16,0.976740402
8,16,16,8,8,8,8,8,16,16,0.967691912
8,16,16,10,10,10,10,8,16,16,0.972145344
8,16,20,2,2,2,2,8,16,20,0.994775872
8,16,20,4,4,4,4,8,16,20,0.988242455
8,16,20,6,6,6,6,8,16,20,0.976740402
8,16,20,8,8,8,8,8,16,20,0.967691912
8,16,20,10,10,10,10,8,16,20,0.972145344
8,16,24,2,2,2,2,8,16,24,0.994775872
8,16,24,4,4,4,4,8,16,24,0.988242455
8,16,24,6,6,6,6,8,16,24,0.976740402
8,16,24,8,8,8,8,8,16,24,0.967691912
8,16,24,10,10,10,10,8,16,24,0.972145344
8,20,4,2,2,2,2,8,20,4,0.995354912
8,20,4,4,4,4,4,8,20,4,0.991270088
8,20,4,6,6,6,6,8,20,4,0.981737666
8,20,4,8,8,8,8,8,20,4,0.974797651
8,20,4,10,10,10,10,8,20,4,0.976348683
8,20,8,2,2,2,2,8,20,8,0.995354912
8,20,8,4,4,4,4,8,20,8,0.991270088
8,20,8,6,6,6,6,8,20,8,0.981737666
8,20,8,8,8,8,8,8,20,8,0.974797651
8,20,8,10,10,10,10,8,20,8,0.976348683
8,20,12,2,2,2,2,8,20,12,0.995354912
8,20,12,4,4,4,4,8,20,12,0.991270088
8,20,12,6,6,6,6,8,20,12,0.981737666
8,20,12,8,8,8,8,8,20,12,0.974797651
8,20,12,10,10,10,10,8,20,12,0.976348683
8,20,16,2,2,2,2,8,20,16,0.995354912
8,20,16,4,4,4,4,8,20,16,0.991270088
8,20,16,6,6,6,6,8,20,16,0.981737666
8,20,16,8,8,8,8,8,20,16,0.974797651
8,20,16,10,10,10,10,8,20,16,0.976348683
8,20,20,2,2,2,2,8,20,20,0.995354912
8,20,20,4,4,4,4,8,20,20,0.991270088
8,20,20,6,6,6,6,8,20,20,0.981737666
8,20,20,8,8,8,8,8,20,20,0.974797651
8,20,20,10,10,10,10,8,20,20,0.976348683
8,20,24,2,2,2,2,8,20,24,0.995354912
8,20,24,4,4,4,4,8,20,24,0.991270088
8,20,24,6,6,6,6,8,20,24,0.981737666
8,20,24,8,8,8,8,8,20,24,0.974797651
8,20,24,10,10,10,10,8,20,24,0.976348683
8,24,4,2,2,2,2,8,24,4,0.996656749
8,24,4,4,4,4,4,8,24,4,0.992319078
8,24,4,6,6,6,6,8,24,4,0.983480518
8,24,4,8,8,8,8,8,24,4,0.977563141
8,24,4,10,10,10,10,8,24,4,0.978805205
8,24,8,2,2,2,2,8,24,8,0.996656749
8,24,8,4,4,4,4,8,24,8,0.992319078
8,24,8,6,6,6,6,8,24,8,0.983480518
8,24,8,8,8,8,8,8,24,8,0.977563141
8,24,8,10,10,10,10,8,24,8,0.978805205
8,24,12,2,2,2,2,8,24,12,0.996656749
8,24,12,4,4,4,4,8,24,12,0.992319078
8,24,12,6,6,6,6,8,24,12,0.983480518
8,24,12,8,8,8,8,8,24,12,0.977563141
8,24,12,10,10,10,10,8,24,12,0.978805205
8,24,16,2,2,2,2,8,24,16,0.996656749
8,24,16,4,4,4,4,8,24,16,0.992319078
8,24,16,6,6,6,6,8,24,16,0.983480518
8,24,16,8,8,8,8,8,24,16,0.977563141
8,24,16,10,10,10,10,8,24,16,0.978805205
8,24,20,2,2,2,2,8,24,20,0.996656749
8,24,20,4,4,4,4,8,24,20,0.992319078
8,24,20,6,6,6,6,8,24,20,0.983480518
8,24,20,8,8,8,8,8,24,20,0.977563141
8,24,20,10,10,10,10,8,24,20,0.978805205
8,24,24,2,2,2,2,8,24,24,0.996656749
8,24,24,4,4,4,4,8,24,24,0.992319078
8,24,24,6,6,6,6,8,24,24,0.983480518
8,24,24,8,8,8,8,8,24,24,0.977563141
8,24,24,10,10,10,10,8,24,24,0.978805205
12,4,4,2,2,2,2,12,4,4,0.97162489
12,4,4,4,4,4,4,12,4,4,0.955227103
12,4,4,6,6,6,6,12,4,4,0.947022293
12,4,4,8,8,8,8,12,4,4,0.94335551
12,4,4,10,10,10,10,12,4,4,0.965878249
12,4,8,2,2,2,2,12,4,8,0.97162489
12,4,8,4,4,4,4,12,4,8,0.955227103
12,4,8,6,6,6,6,12,4,8,0.947022293
12,4,8,8,8,8,8,12,4,8,0.94335551
12,4,8,10,10,10,10,12,4,8,0.965878249
12,4,12,2,2,2,2,12,4,12,0.97162489
12,4,12,4,4,4,4,12,4,12,0.955227103
12,4,12,6,6,6,6,12,4,12,0.947022293
12,4,12,8,8,8,8,12,4,12,0.94335551
12,4,12,10,10,10,10,12,4,12,0.965878249
12,4,16,2,2,2,2,12,4,16,0.97162489
12,4,16,4,4,4,4,12,4,16,0.955227103
12,4,16,6,6,6,6,12,4,16,0.947022293
12,4,16,8,8,8,8,12,4,16,0.94335551
12,4,16,10,10,10,10,12,4,16,0.965878249
12,4,20,2,2,2,2,12,4,20,0.97162489
12,4,20,4,4,4,4,12,4,20,0.955227103
12,4,20,6,6,6,6,12,4,20,0.947022293
12,4,20,8,8,8,8,12,4,20,0.94335551
12,4,20,10,10,10,10,12,4,20,0.965878249
12,4,24,2,2,2,2,12,4,24,0.97162489
12,4,24,4,4,4,4,12,4,24,0.955227103
12,4,24,6,6,6,6,12,4,24,0.947022293
12,4,24,8,8,8,8,12,4,24,0.94335551
12,4,24,10,10,10,10,12,4,24,0.965878249
12,8,4,2,2,2,2,12,8,4,0.985728053
12,8,4,4,4,4,4,12,8,4,0.972639622
12,8,4,6,6,6,6,12,8,4,0.956399398
12,8,4,8,8,8,8,12,8,4,0.951349642
12,8,4,10,10,10,10,12,8,4,0.964237136
12,8,8,2,2,2,2,12,8,8,0.985728053
12,8,8,4,4,4,4,12,8,8,0.972639622
12,8,8,6,6,6,6,12,8,8,0.956399398
12,8,8,8,8,8,8,12,8,8,0.951349642
12,8,8,10,10,10,10,12,8,8,0.964237136
12,8,12,2,2,2,2,12,8,12,0.985728053
12,8,12,4,4,4,4,12,8,12,0.972639622
12,8,12,6,6,6,6,12,8,12,0.956399398
12,8,12,8,8,8,8,12,8,12,0.951349642
12,8,12,10,10,10,10,12,8,12,0.964237136
12,8,16,2,2,2,2,12,8,16,0.985728053
12,8,16,4,4,4,4,12,8,16,0.972639622
12,8,16,6,6,6,6,12,8,16,0.956399398
12,8,16,8,8,8,8,12,8,16,0.951349642
12,8,16,10,10,10,10,12,8,16,0.964237136
12,8,20,2,2,2,2,12,8,20,0.985728053
12,8,20,4,4,4,4,12,8,20,0.972639622
12,8,20,6,6,6,6,12,8,20,0.956399398
12,8,20,8,8,8,8,12,8,20,0.951349642
12,8,20,10,10,10,10,12,8,20,0.964237136
12,8,24,2,2,2,2,12,8,24,0.985728053
12,8,24,4,4,4,4,12,8,24,0.972639622
12,8,24,6,6,6,6,12,8,24,0.956399398
12,8,24,8,8,8,8,12,8,24,0.951349642
12,8,24,10,10,10,10,12,8,24,0.964237136
12,12,4,2,2,2,2,12,12,4,0.987680298
12,12,4,4,4,4,4,12,12,4,0.980153755
12,12,4,6,6,6,6,12,12,4,0.963759519
12,12,4,8,8,8,8,12,12,4,0.956259507
12,12,4,10,10,10,10,12,12,4,0.966155186
12,12,8,2,2,2,2,12,12,8,0.987680298
12,12,8,4,4,4,4,12,12,8,0.980153755
12,12,8,6,6,6,6,12,12,8,0.963759519
12,12,8,8,8,8,8,12,12,8,0.956259507
12,12,8,10,10,10,10,12,12,8,0.966155186
12,12,12,2,2,2,2,12,12,12,0.987680298
12,12,12,4,4,4,4,12,12,12,0.980153755
12,12,12,6,6,6,6,12,12,12,0.963759519
12,12,12,8,8,8,8,12,12,12,0.956259507
12,12,12,10,10,10,10,12,12,12,0.966155186
12,12,16,2,2,2,2,12,12,16,0.987680298
12,12,16,4,4,4,4,12,12,16,0.980153755
12,12,16,6,6,6,6,12,12,16,0.963759519
12,12,16,8,8,8,8,12,12,16,0.956259507
12,12,16,10,10,10,10,12,12,16,0.966155186
12,12,20,2,2,2,2,12,12,20,0.987680298
12,12,20,4,4,4,4,12,12,20,0.980153755
12,12,20,6,6,6,6,12,12,20,0.963759519
12,12,20,8,8,8,8,12,12,20,0.956259507
12,12,20,10,10,10,10,12,12,20,0.966155186
12,12,24,2,2,2,2,12,12,24,0.987680298
12,12,24,4,4,4,4,12,12,24,0.980153755
12,12,24,6,6,6,6,12,12,24,0.963759519
12,12,24,8,8,8,8,12,12,24,0.956259507
12,12,24,10,10,10,10,12,12,24,0.966155186
12,16,4,2,2,2,2,12,16,4,0.994388992
12,16,4,4,4,4,4,12,16,4,0.988515748
12,16,4,6,6,6,6,12,16,4,0.975796735
12,16,4,8,8,8,8,12,16,4,0.966746161
12,16,4,10,10,10,10,12,16,4,0.96912789
12,16,8,2,2,2,2,12,16,8,0.994388992
12,16,8,4,4,4,4,12,16,8,0.988515748
12,16,8,6,6,6,6,12,16,8,0.975796735
12,16,8,8,8,8,8,12,16,8,0.966746161
12,16,8,10,10,10,10,12,16,8,0.96912789
12,16,12,2,2,2,2,12,16,12,0.994388992
12,16,12,4,4,4,4,12,16,12,0.988515748
12,16,12,6,6,6,6,12,16,12,0.975796735
12,16,12,8,8,8,8,12,16,12,0.966746161
12,16,12,10,10,10,10,12,16,12,0.96912789
12,16,16,2,2,2,2,12,16,16,0.994388992
12,16,16,4,4,4,4,12,16,16,0.988515748
12,16,16,6,6,6,6,12,16,16,0.975796735
12,16,16,8,8,8,8,12,16,16,0.966746161
12,16,16,10,10,10,10,12,16,16,0.96912789
12,16,20,2,2,2,2,12,16,20,0.994388992
12,16,20,4,4,4,4,12,16,20,0.988515748
12,16,20,6,6,6,6,12,16,20,0.975796735
12,16,20,8,8,8,8,12,16,20,0.966746161
12,16,20,10,10,10,10,12,16,20,0.96912789
12,16,24,2,2,2,2,12,16,24,0.994388992
12,16,24,4,4,4,4,12,16,24,0.988515748
12,16,24,6,6,6,6,12,16,24,0.975796735
12,16,24,8,8,8,8,12,16,24,0.966746161
12,16,24,10,10,10,10,12,16,24,0.96912789
12,20,4,2,2,2,2,12,20,4,0.995242275
12,20,4,4,4,4,4,12,20,4,0.99130822
12,20,4,6,6,6,6,12,20,4,0.981341451
12,20,4,8,8,8,8,12,20,4,0.972548968
12,20,4,10,10,10,10,12,20,4,0.97197151
12,20,8,2,2,2,2,12,20,8,0.995242275
12,20,8,4,4,4,4,12,20,8,0.99130822
12,20,8,6,6,6,6,12,20,8,0.981341451
12,20,8,8,8,8,8,12,20,8,0.972548968
12,20,8,10,10,10,10,12,20,8,0.97197151
12,20,12,2,2,2,2,12,20,12,0.995242275
12,20,12,4,4,4,4,12,20,12,0.99130822
12,20,12,6,6,6,6,12,20,12,0.981341451
12,20,12,8,8,8,8,12,20,12,0.972548968
12,20,12,10,10,10,10,12,20,12,0.97197151
12,20,16,2,2,2,2,12,20,16,0.995242275
12,20,16,4,4,4,4,12,20,16,0.99130822
12,20,16,6,6,6,6,12,20,16,0.981341451
12,20,16,8,8,8,8,12,20,16,0.972548968
12,20,16,10,10,10,10,12,20,16,0.97197151
12,20,20,2,2,2,2,12,20,20,0.995242275
12,20,20,4,4,4,4,12,20,20,0.99130822
12,20,20,6,6,6,6,12,20,20,0.981341451
12,20,20,8,8,8,8,12,20,20,0.972548968
12,20,20,10,10,10,10,12,20,20,0.97197151
12,20,24,2,2,2,2,12,20,24,0.995242275
12,20,24,4,4,4,4,12,20,24,0.99130822
12,20,24,6,6,6,6,12,20,24,0.981341451
12,20,24,8,8,8,8,12,20,24,0.972548968
12,20,24,10,10,10,10,12,20,24,0.97197151
12,24,4,2,2,2,2,12,24,4,0.996034588
12,24,4,4,4,4,4,12,24,4,0.992884987
12,24,4,6,6,6,6,12,24,4,0.982839936
12,24,4,8,8,8,8,12,24,4,0.976351207
12,24,4,10,10,10,10,12,24,4,0.976699875
12,24,8,2,2,2,2,12,24,8,0.996034588
12,24,8,4,4,4,4,12,24,8,0.992884987
12,24,8,6,6,6,6,12,24,8,0.982839936
12,24,8,8,8,8,8,12,24,8,0.976351207
12,24,8,10,10,10,10,12,24,8,0.976699875
12,24,12,2,2,2,2,12,24,12,0.996034588
12,24,12,4,4,4,4,12,24,12,0.992884987
12,24,12,6,6,6,6,12,24,12,0.982839936
12,24,12,8,8,8,8,12,24,12,0.976351207
12,24,12,10,10,10,10,12,24,12,0.976699875
12,24,16,2,2,2,2,12,24,16,0.996034588
12,24,16,4,4,4,4,12,24,16,0.992884987
12,24,16,6,6,6,6,12,24,16,0.982839936
12,24,16,8,8,8,8,12,24,16,0.976351207
12,24,16,10,10,10,10,12,24,16,0.976699875
12,24,20,2,2,2,2,12,24,20,0.996034588
12,24,20,4,4,4,4,12,24,20,0.992884987
