selected,1538113.java,165,184,,F,,,
selected,1995913.java,114,125,3,T,,,
selected,1995913.java,96,106,,F,,,
default,50457.java,23,50,3,T,,,
selected,1154275.java,1,168,,F,,,
selected,26322.java,60,90,,F,,,
sample,BubbleSort.java,75,91,Q,,,,
sample,BubbleSort.java,75,91,1,T,,,
sample,BubbleSort.java,219,236,3,T,,,
sample,BubbleSort.java,147,163,3,T,,,
sample,BubbleSort.java,111,127,3,T,,,
sample,BubbleSort.java,3,19,3,T,,,
sample,BubbleSort.java,39,55,3,T,,,
sample,BubbleSort.java,183,199,3,T,,,
default,115312.java,1,1418,,F,,,
default,47376.java,1,1410,,F,,,
default,125570.java,1,1538,,F,,,
sample,BubbleSort.java,57,73,Q,,,,
selected,2267313.java,7,20,3,T,3,CR,
selected,2076076.java,687,704,,F,,,
selected,2076076.java,715,736,,F,,,
selected,2076076.java,752,769,,F,,,
selected,475822.java,17,25,,F,,,
selected,1424368.java,390,408,,F,,,
selected,1219912.java,39,59,3,T,,,
selected,1448277.java,223,232,,F,,,
selected,260759.java,19,33,,F,,,
selected,411336.java,632,651,3,T,,,
sample,CreateRSAKeys.java,34,54,Q,,,,
selected,2188583.java,37,47,3,T,3,CR,
selected,1984007.java,114,140,3,T,,,
selected,108370.java,19,35,,F,,,
selected,1893609.java,55,65,,F,,,
selected,1022819.java,20,36,,F,,,
selected,1681647.java,63,77,3,T,,,
selected,2245475.java,21,43,,F,,,
selected,2739154.java,41,51,,F,,,
selected,2175564.java,42,52,,F,,,
selected,2322320.java,27,37,,F,,,
sample,InstantiateNamedClassUsingReflection.java,7,12,Q,,,,
selected,1028166.java,63,70,3,T,3,CR,
selected,554105.java,89,98,,F,,,
selected,2282446.java,39,45,,F,,,
selected,1580512.java,39,45,,F,,,
selected,2291441.java,142,152,,F,,,
selected,296454.java,121,127,3,T,,,
selected,2300994.java,40,52,,F,,,
selected,1326769.java,198,203,,F,,,
selected,2314628.java,11,16,,F,,,
selected,523240.java,94,104,,F,,,
sample,ShuffleArrayInPlace.java,50,66,Q,,,,
sample,ShuffleArrayInPlace.java,50,66,1,T,,,
sample,ShuffleArrayInPlace.java,34,48,3,T,,,
sample,ShuffleArrayInPlace.java,16,32,3,T,,,
selected,2400040.java,932,939,,F,,,
selected,918764.java,37,45,3,T,,,
selected,2400040.java,620,627,,F,,,
selected,2400040.java,659,666,,F,,,
selected,2400040.java,698,705,,F,,,
selected,2400040.java,737,744,,F,,,
selected,2400040.java,776,783,,F,,,
sample,CopyDirectoryTree.java,18,27,Q,,,,
sample,CopyDirectoryTree.java,30,44,3,T,,,
selected,1362834.java,90,123,,F,0,CR,
selected,1122863.java,188,205,,F,,,
selected,2435652.java,262,282,3,T,,,
selected,1362834.java,125,162,,F,,,
selected,1424799.java,21,46,,F,,,
selected,1804094.java,306,312,,F,,,
selected,1552187.java,167,191,,F,,,
selected,1516404.java,121,137,,F,,,
selected,1070198.java,76,92,,F,,,
sample,OpenURLInSystemBrowser.java,8,15,Q,,,,
selected,2592168.java,86,99,3,T,,,
selected,2494793.java,140,151,3,T,,,
selected,2327701.java,17,27,3,T,,,
selected,1021772.java,14,30,3,T,,,
selected,737213.java,189,200,3,T,,,
selected,814907.java,117,122,3,T,,,
selected,419321.java,1244,1261,3,T,,,
selected,2337186.java,162,178,3,T,,,
selected,500613.java,154,169,3,T,,,
selected,2171475.java,642,652,,F,,,
sample,getMACAddresInStandardForm.java,9,25,Q,,,,
sample,getMACAddresInStandardForm.java,27,39,3,T,,,
selected,2706991.java,10,33,,F,,,
selected,1373426.java,339,366,3,T,,,
selected,1125396.java,101,153,3,T,,,
selected,440776.java,307,356,3,T,,,
selected,2544031.java,11,34,3,T,,,
selected,527112.java,15,34,3,T,,,
selected,298673.java,22,42,3,T,,,
selected,1610413.java,306,318,3,T,,,
selected,1384795.java,88,107,,F,,,
sample,CopyFileSamples.java,42,53,Q,,,,
selected,121619.java,262,272,3,T,3,CR,
selected,652351.java,95,105,,F,,,
selected,1451344.java,110,120,,F,,,
selected,492566.java,33,43,,F,,,
selected,1723632.java,31,41,,F,,,
selected,30545.java,43,53,,F,,,
selected,2702997.java,110,120,,F,,,
selected,757911.java,21,31,,F,,,
selected,326963.java,251,261,,F,,,
selected,1724402.java,47,57,,F,,,
sample,UnZip.java,3,44,Q,,,,
sample,UnZip.java,3,44,1,T,,,
sample,UnZip.java,46,83,3,T,,,
selected,1636636.java,643,682,,F,,,
selected,908651.java,236,274,,F,,,
selected,1565465.java,1270,1294,,F,,,
selected,1406991.java,1096,1120,,F,,,
selected,123295.java,24,53,,F,,,
selected,1291904.java,94,131,,F,,,
selected,1466807.java,169,194,,F,,,
selected,270393.java,27,59,,F,,,
sample,FileChooser.java,67,94,Q,,,,
sample,FileChooser.java,67,94,1,T,,,
sample,FileChooser.java,96,123,2,T,,,
sample,FileChooser.java,38,65,3,T,,,
sample,FileChooser.java,9,36,3,T,,,
selected,711500.java,528,543,,F,,,
selected,408135.java,108,122,,F,,,
selected,42189.java,37,60,,F,,,
selected,2457462.java,85,94,,F,,,
selected,1364391.java,600,621,,F,,,
selected,1364391.java,628,649,,F,,,
sample,ShuffleArrayInPlace.java,34,48,Q,,,,
sample,ShuffleArrayInPlace.java,50,66,3,T,,,
sample,ShuffleArrayInPlace.java,34,48,1,T,,,
sample,ShuffleArrayInPlace.java,16,32,3,T,,,
selected,273852.java,891,898,3,T,,,
selected,1821592.java,891,898,3,T,,,
selected,526888.java,866,875,3,T,,,
selected,638635.java,37,47,,F,,,
selected,2052986.java,1414,1424,,F,,,
selected,662269.java,77,85,3,T,,,
selected,2702525.java,70,78,3,T,,,
sample,MD5.java,2,11,Q,,,,
selected,2578041.java,341,350,3,T,,,
selected,59611.java,45,58,,F,,,
selected,712709.java,12,26,3,T,,,
selected,1301297.java,141,150,3,T,,,
selected,2310888.java,59,71,,F,,,
selected,249158.java,12,28,3,T,,,
selected,639185.java,79,99,3,T,,,
selected,427686.java,8,28,,F,,,
selected,1421935.java,285,300,3,T,,,
selected,773465.java,95,111,3,T,,,
sample,SendEMail.java,15,48,Q,,,,
sample,SendEMail.java,15,48,1,T,,,
selected,1829739.java,14,38,3,T,3,CR,
default,31489.java,1,62,,F,,,
selected,1700073.java,154,174,,F,,,
selected,2098269.java,21,46,,F,,,
selected,419022.java,46,87,,F,,,
selected,2608722.java,24,52,,F,,,
selected,771204.java,22,52,,F,,,
selected,102950.java,18,48,,F,,,
selected,2642037.java,35,64,,F,,,
sample,ConnectToDatabaseJDBC.java,8,20,Q,,,,
selected,1107284.java,32,39,3,T,3,CR,
selected,294552.java,195,219,,F,,,
selected,1795870.java,37,48,,F,,,
selected,971418.java,60,71,,F,,,
selected,1061495.java,35,41,,F,,,
selected,1265345.java,76,99,,F,,,
selected,1813790.java,75,98,,F,,,
selected,1922938.java,58,95,,F,,,
selected,1521237.java,81,95,,F,,,
selected,101051.java,47,69,,F,,,
sample,BubbleSort.java,219,236,Q,,,,
sample,BubbleSort.java,219,236,1,T,,,
sample,BubbleSort.java,147,163,3,T,,,
sample,BubbleSort.java,111,127,3,T,,,
sample,BubbleSort.java,3,19,3,T,,,
sample,BubbleSort.java,39,55,3,T,,,
sample,BubbleSort.java,75,91,3,T,,,
sample,BubbleSort.java,183,199,3,T,,,
default,115312.java,1,1418,,F,,,
default,47376.java,1,1410,,F,,,
default,83446.java,1,837,,F,,,
sample,GCD.java,36,42,Q,,,,
selected,814007.java,61,67,3,T,,,
selected,334423.java,690,696,,F,,,
selected,2360126.java,300,308,,F,,,
selected,618936.java,13,19,,F,,,
selected,2705721.java,7,13,3,T,,,
selected,1146472.java,98,107,,F,,,
selected,725302.java,248,255,3,T,,,
selected,1297932.java,196,203,,F,,,
selected,1110288.java,74,86,,F,,,
selected,1242414.java,52,58,3,T,,,
sample,CopyFileSamples.java,18,36,Q,,,,
selected,256068.java,335,356,3,T,,,
selected,2485251.java,198,219,3,T,,,
selected,861428.java,327,347,3,T,,,
selected,2358129.java,91,111,3,T,,,
selected,1597770.java,195,215,3,T,,,
default,93742.java,55,74,3,T,,,
selected,418831.java,80,100,3,T,,,
selected,2715363.java,24,48,3,T,,,
selected,693554.java,184,203,3,T,,,
selected,2102326.java,637,658,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,40,45,Q,,,,
sample,FTP_ApacheCommonsNet_Samples.java,33,38,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,47,53,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,11,16,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,25,31,3,T,,,
sample,FTP_FTP4J_Samples.java,22,27,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,55,60,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,62,67,3,T,,,
selected,756989.java,34,43,,F,,,
selected,1000320.java,32,41,,F,,,
sample,FTP_ApacheCommonsNet_Samples.java,69,75,3,T,,,
sample,BubbleSort.java,3,19,Q,,,,
sample,BubbleSort.java,3,19,1,T,,,
sample,BubbleSort.java,219,236,3,T,,,
sample,BubbleSort.java,147,163,3,T,,,
sample,BubbleSort.java,111,127,3,T,,,
sample,BubbleSort.java,39,55,3,T,,,
sample,BubbleSort.java,75,91,3,T,,,
sample,BubbleSort.java,183,199,3,T,,,
default,115312.java,1,1418,,F,,,
default,47376.java,1,1410,,F,,,
default,125570.java,1,1538,,F,,,
sample,DBUpdateAndRollback.java,10,29,Q,,,,
sample,DBUpdateAndRollback.java,31,50,3,T,,,
sample,DBUpdateAndRollback.java,10,29,1,T,,,
selected,1770889.java,42,59,3,T,,,
selected,2045917.java,180,205,3,T,,,
selected,600141.java,36,79,3,T,,,
selected,176956.java,238,290,,F,,,
selected,1704492.java,88,115,,F,,,
selected,1729030.java,111,140,,F,,,
selected,176956.java,316,346,,F,,,
selected,26882.java,76,88,,F,,,
sample,ConnectToDatabaseJDBC.java,21,26,Q,,,,
selected,294552.java,195,219,3,T,3,CR,
selected,1795870.java,37,48,,F,,,
selected,1813790.java,75,98,,F,,,
selected,2269507.java,158,165,,F,,,
sample,ConnectToDatabaseJDBC.java,8,20,3,T,,,
selected,1801560.java,103,117,,F,,,
selected,1486873.java,22,36,,F,,,
selected,694563.java,61,74,,F,,,
selected,2005747.java,164,181,,F,,,
selected,832750.java,986,993,,F,,,
sample,CallMethodUsingReflection.java,8,18,Q,,,,
sample,CallMethodUsingReflection.java,8,18,1,T,,,
sample,CallMethodUsingReflection.java,20,26,3,T,,,
sample,CallMethodUsingReflection.java,28,45,3,T,,,
selected,695514.java,110,120,,F,,,
selected,2527995.java,419,426,,F,,,
selected,2527995.java,439,446,,F,,,
selected,292916.java,119,131,,F,,,
selected,1136217.java,128,140,,F,,,
selected,861370.java,633,642,,F,,,
selected,1246677.java,15,26,,F,,,
sample,BubbleSort.java,147,163,Q,,,,
sample,BubbleSort.java,147,163,1,T,,,
sample,BubbleSort.java,219,236,3,T,,,
sample,BubbleSort.java,111,127,3,T,,,
sample,BubbleSort.java,3,19,3,T,,,
sample,BubbleSort.java,39,55,3,T,,,
sample,BubbleSort.java,75,91,3,T,,,
sample,BubbleSort.java,183,199,3,T,,,
default,115312.java,1,1418,,F,,,
default,47376.java,1,1410,,F,,,
default,125570.java,1,1538,,F,,,
sample,CallMethodUsingReflection.java,20,26,Q,,,,
sample,CallMethodUsingReflection.java,20,26,1,T,,,
sample,CallMethodUsingReflection.java,28,45,3,T,,,
sample,CallMethodUsingReflection.java,8,18,3,T,,,
selected,829101.java,144,152,,F,,,
selected,1648080.java,149,157,,F,,,
selected,861370.java,633,642,,F,,,
selected,1582748.java,76,86,,F,,,
selected,2256439.java,437,455,,F,,,
selected,2567805.java,268,275,,F,,,
selected,1716707.java,268,275,,F,,,
sample,BubbleSort.java,111,127,Q,,,,
sample,BubbleSort.java,111,127,1,T,,,
sample,BubbleSort.java,219,236,3,T,,,
sample,BubbleSort.java,147,163,3,T,,,
sample,BubbleSort.java,3,19,3,T,,,
sample,BubbleSort.java,39,55,3,T,,,
sample,BubbleSort.java,75,91,3,T,,,
sample,BubbleSort.java,183,199,3,T,,,
default,115312.java,1,1418,,F,,,
default,47376.java,1,1410,,F,,,
default,125570.java,1,1538,,F,,,
sample,FTP_ApacheCommonsNet_Samples.java,25,31,Q,,,,
sample,FTP_ApacheCommonsNet_Samples.java,69,75,3,T,,,
selected,502121.java,187,209,3,T,,,
sample,FTP_FTP4J_Samples.java,15,20,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,55,60,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,62,67,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,40,45,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,33,38,3,T,,,
selected,756989.java,34,43,,F,,,
selected,1000320.java,32,41,,F,,,
sample,FTP_FTP4J_Samples.java,22,27,3,T,,,
sample,OpenFileInDesktopApp.java,7,14,Q,,,,
sample,OpenURLInSystemBrowser.java,8,15,3,T,3,CR,
selected,2499659.java,458,471,3,T,,,
selected,2592168.java,86,99,,F,,,
selected,827122.java,405,412,3,T,,,
selected,1045267.java,28,39,3,T,,,
selected,1014617.java,145,156,3,T,,,
selected,598204.java,1019,1034,,F,,,
selected,1740244.java,29,42,3,T,,,
selected,2499659.java,431,449,,F,,,
selected,598204.java,1052,1063,,F,,,
sample,DeleteFolderRecursively.java,20,51,Q,,,,
sample,DeleteFolderRecursively.java,20,51,1,T,,,
sample,DeleteFolderRecursively.java,29,37,,F,0,CR,* bug from inner methods
selected,1658160.java,140,154,3,T,3,CR,
sample,CopyDirectoryTree.java,30,44,,F,,,
sample,DeleteFolderRecursively.java,22,27,,F,,,
selected,2578751.java,253,283,,F,,,
selected,2220111.java,546,578,,F,,,
selected,2317036.java,36,53,,F,,,
selected,1658160.java,42,70,,F,,,
selected,2744271.java,102,117,,F,,,
sample,PlaySound.java,29,44,Q,,,,
selected,1056857.java,37,75,3,T,3,CR,* Interesting example
selected,1354270.java,75,112,,F,,,
selected,718658.java,17,45,,F,,,
default,74469.java,88,123,,F,,,
default,74469.java,161,196,,F,,,
selected,1026329.java,66,98,,F,,,
default,74469.java,125,159,,F,,,
selected,525839.java,20,58,,F,,,
selected,1212992.java,21,55,,F,,,
default,72681.java,34,66,,F,,,
sample,DownloadWebpage.java,55,67,Q,,,,
selected,475921.java,18,41,3,T,3,CR,* Interesting example
selected,120796.java,85,100,3,T,,,
selected,1422483.java,524,536,,F,,,
selected,878394.java,15,26,3,T,,,
selected,2199915.java,21,40,,F,,,
selected,2522796.java,15,33,,F,,,
selected,1673591.java,84,137,,F,,,
selected,962538.java,91,108,,F,,,
selected,1151328.java,21,38,,F,,,
selected,2257776.java,77,118,,F,,,
sample,BubbleSort.java,129,145,Q,,,,
selected,2267313.java,7,20,3,T,3,CR,
selected,2076076.java,687,704,,F,,,
selected,2076076.java,715,736,,F,,,
selected,2076076.java,752,769,,F,,,
selected,475822.java,17,25,,F,,,
selected,1219912.java,39,59,3,T,,,
selected,1448277.java,223,232,,F,,,
default,83085.java,292,306,3,T,,,
selected,110869.java,172,186,3,T,,,
selected,260759.java,19,33,,F,,,
sample,DeleteFolderRecursively.java,11,17,Q,,,,
selected,1502970.java,193,201,3,T,3,CR,
selected,563994.java,7,19,3,T,,,
selected,328405.java,43,57,,F,,,
selected,1426584.java,421,426,,F,,,
selected,1729522.java,18,29,,F,,,
selected,2728493.java,64,69,3,T,,,
selected,212340.java,155,160,,F,,,
selected,836350.java,71,80,,F,,,
selected,685088.java,192,200,,F,,,
selected,2009319.java,219,232,,F,,,
sample,FTP_ApacheCommonsNet_Samples.java,33,38,Q,,,,
sample,FTP_ApacheCommonsNet_Samples.java,40,45,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,47,53,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,18,23,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,25,31,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,55,60,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,62,67,3,T,,,
sample,FTP_FTP4J_Samples.java,15,20,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,69,75,3,T,,,
sample,FTP_FTP4J_Samples.java,22,27,3,T,,,
selected,305499.java,19,27,3,T,,,
sample,BubbleSort.java,21,37,Q,,,,
selected,2267313.java,7,20,3,T,3,CR,
selected,2076076.java,687,704,,F,,,
selected,2076076.java,715,736,,F,,,
selected,2076076.java,752,769,,F,,,
selected,475822.java,17,25,,F,,,
selected,1448277.java,223,232,,F,,,
selected,1219912.java,39,59,3,T,,,
selected,260759.java,19,33,,F,,,
selected,411336.java,632,651,3,T,,,
selected,1771786.java,220,239,3,T,,,
sample,BubbleSort.java,183,199,Q,,,,
sample,BubbleSort.java,183,199,1,T,,,
sample,BubbleSort.java,219,236,3,T,,,
sample,BubbleSort.java,147,163,3,T,,,
sample,BubbleSort.java,111,127,3,T,,,
sample,BubbleSort.java,3,19,3,T,,,
sample,BubbleSort.java,39,55,3,T,,,
sample,BubbleSort.java,75,91,3,T,,,
default,115312.java,1,1418,,F,,,
default,47376.java,1,1410,,F,,,
default,125570.java,1,1538,,F,,,
sample,CopyDirectoryTree.java,30,44,Q,,,,
selected,2675844.java,202,208,3,T,3,CR,
sample,DeleteFolderRecursively.java,20,51,,F,,,
selected,1658160.java,140,154,,F,,,
selected,2578751.java,253,283,,F,,,
selected,511144.java,249,272,,F,,,
sample,DeleteFolderRecursively.java,22,27,,F,,,
selected,2744271.java,102,117,,F,,,
selected,1658160.java,42,70,,F,,,
selected,2317036.java,36,53,,F,,,
selected,2744271.java,54,100,,F,,,
sample,WritePDF.java,14,29,Q,,,,
selected,442988.java,23,30,3,T,3,CR,
selected,951757.java,20,26,,F,,,
selected,309552.java,23,29,,F,,,
selected,2076042.java,23,29,,F,,,
selected,1470726.java,23,33,,F,,,
selected,274694.java,22,29,,F,,,
selected,883711.java,24,40,3,T,,,
selected,985795.java,26,33,,F,,,
selected,845069.java,20,34,,F,,,
selected,246538.java,25,39,,F,,,
sample,ParseXML2Dom.java,17,34,Q,,,,
sample,ParseXML2Dom.java,17,34,1,T,,,
selected,2512922.java,273,281,3,T,3,CR,
selected,18789.java,41,49,,F,,,
selected,1755186.java,33,44,,F,,,
selected,2575484.java,388,394,,F,,,
selected,1440227.java,346,356,,F,,,
selected,606665.java,66,72,,F,,,
selected,1440227.java,317,327,,F,,,
selected,2078602.java,58,90,,F,,,
selected,161631.java,192,208,,F,,,
sample,CreateRSAKeys.java,27,32,Q,,,,
sample,CreateRSAKeys.java,27,32,1,T,,,
selected,2500575.java,199,207,3,T,3,CR,
selected,2403466.java,206,214,,F,,,
selected,1172151.java,78,88,,F,,,
selected,840512.java,48,54,,F,,,
selected,815239.java,55,60,,F,,,
selected,1022819.java,20,36,,F,,,
selected,1010826.java,110,120,,F,,,
selected,1481756.java,56,61,,F,,,
selected,409300.java,10,17,,F,,,
sample,FTP_FTP4J_Samples.java,22,27,Q,,,,
sample,FTP_FTP4J_Samples.java,15,20,3,T,,,
selected,756989.java,34,43,3,T,3,CR,
selected,1000320.java,32,41,,F,,,
sample,FTP_ApacheCommonsNet_Samples.java,47,53,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,40,45,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,25,31,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,33,38,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,18,23,3,T,,,
selected,2069789.java,92,117,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,11,16,3,T,,,
sample,LoadFont.java,21,26,Q,,,,
selected,948406.java,326,355,3,T,,,
selected,2064356.java,208,224,3,T,,,
sample,LoadFont.java,14,19,3,T,,,
selected,2055524.java,27,45,3,T,,,
selected,1846343.java,89,101,3,T,,,
selected,2584533.java,68,89,3,T,,,
selected,2340916.java,398,427,3,T,,,
selected,337839.java,26,45,3,T,,,
sample,LoadFont.java,21,26,1,T,,,
selected,906350.java,355,373,3,T,,,
sample,LoadFileIntoByteArray.java,7,23,Q,,,,
selected,1567283.java,24,38,3,T,3,CR,
selected,1123308.java,771,796,,F,,,
selected,2082205.java,60,72,,F,,,
selected,486580.java,218,233,,F,,,
selected,978187.java,88,115,,F,,,
selected,1716001.java,39,51,3,T,,,
selected,595831.java,84,111,3,T,,,
selected,1831390.java,95,106,3,T,,,
selected,1987568.java,41,65,,F,,,
selected,1028133.java,10,38,,F,,,
sample,CopyFileSamples.java,63,69,Q,,,,
selected,2451520.java,69,80,3,T,,,
selected,2451520.java,56,67,3,T,,,
selected,2435652.java,262,282,,F,,,
selected,776949.java,14,24,,F,,,
selected,60460.java,65,77,3,T,,,
selected,1318150.java,76,88,3,T,,,
selected,797954.java,32,44,,F,,,
selected,352380.java,151,170,,F,,,
selected,142195.java,93,103,,F,,,
selected,383519.java,161,172,,F,,,
sample,BubbleSort.java,165,181,Q,,,,
selected,2267313.java,7,20,3,T,3,CR,
selected,2076076.java,687,704,,F,,,
selected,2076076.java,715,736,,F,,,
selected,2076076.java,752,769,,F,,,
selected,233155.java,17,40,,F,,,
selected,475822.java,17,25,,F,,,
selected,1219912.java,39,59,3,T,,,
selected,1448277.java,223,232,,F,,,
selected,260759.java,19,33,,F,,,
