23677183,sample,GCD.java,11,18,sample,GCD.java,11,18,selected,2420319.java,467,474,selected,1757323.java,273,280,selected,25736.java,12,19,selected,1326509.java,95,102,selected,2437917.java,138,145,selected,2323800.java,20,27,selected,1106479.java,5,12,selected,1671140.java,17,24,selected,725302.java,248,255,selected,749776.java,58,65,default,45493.java,56,63,selected,1297932.java,196,203,selected,955923.java,11,18,selected,895458.java,11,18,selected,882298.java,15,22
23677205,sample,ExecuteExternalProcessAndReadInput.java,38,54,sample,ExecuteExternalProcessAndReadInput.java,38,54,selected,1910464.java,94,103,selected,2003890.java,43,69,selected,1907505.java,22,29,default,32694.java,25,34,selected,1987088.java,479,494,selected,1239429.java,12,31,selected,1797413.java,27,35,selected,203831.java,147,163,selected,2125179.java,127,147,selected,523041.java,400,412,selected,1207194.java,71,101,selected,2132338.java,8,14,selected,1352764.java,19,45,selected,910611.java,8,15,selected,1112687.java,8,15
23677177,sample,EncryptFile.java,16,37,sample,EncryptFile.java,16,37,selected,1538113.java,112,131,selected,707787.java,121,144,selected,1995913.java,114,125,selected,1538113.java,165,184,selected,707787.java,163,186,selected,1675391.java,517,527,default,63589.java,1081,1089,default,34119.java,1081,1089,selected,1583048.java,140,151,selected,2249608.java,137,147,selected,1383568.java,70,83,selected,2666844.java,737,748,selected,476073.java,77,92,selected,2635814.java,20,56,selected,1252402.java,334,355
23677137,sample,BubbleSort.java,75,91,sample,BubbleSort.java,75,91,sample,BubbleSort.java,147,163,sample,BubbleSort.java,111,127,sample,BubbleSort.java,3,19,sample,BubbleSort.java,39,55,sample,BubbleSort.java,183,199,selected,12404.java,62,76,selected,579037.java,225,237,selected,1695775.java,96,110,default,6459.java,58,74,default,61517.java,58,74,default,102270.java,58,74,selected,2467194.java,201,216,selected,1339849.java,72,85,sample,BubbleSort.java,219,236,sample,BubbleSort.java,93,109
23677136,sample,BubbleSort.java,57,73,sample,BubbleSort.java,57,73,sample,BubbleSort.java,21,37,sample,BubbleSort.java,165,181,sample,BubbleSort.java,129,145,sample,BubbleSort.java,93,109,sample,BubbleSort.java,201,217,sample,BubbleSort.java,238,254,default,87418.java,21,37,sample,BubbleSort.java,39,55,selected,1339849.java,72,85,sample,BubbleSort.java,147,163,sample,BubbleSort.java,111,127,sample,BubbleSort.java,3,19,sample,BubbleSort.java,75,91,sample,BubbleSort.java,183,199,selected,2343688.java,174,187
23677168,sample,CreateRSAKeys.java,34,54,sample,CreateRSAKeys.java,34,54,selected,2178771.java,30,37,selected,2188583.java,37,47,sample,CreateRSAKeys.java,27,32,selected,1471929.java,13,28,selected,108370.java,19,35,selected,2166933.java,70,131,selected,2245475.java,21,43,selected,2739154.java,41,51,selected,2175564.java,42,52,selected,2322320.java,27,37,selected,1853159.java,90,184,selected,405001.java,29,56,selected,2739154.java,109,127,selected,2175564.java,110,128,selected,588933.java,25,37
23677206,sample,InstantiateNamedClassUsingReflection.java,7,12,sample,InstantiateNamedClassUsingReflection.java,7,12,selected,296454.java,121,127,sample,CallMethodUsingReflection.java,20,26,selected,2282446.java,39,45,selected,1580512.java,39,45,selected,1830290.java,32,37,selected,554105.java,89,98,selected,2714749.java,250,259,sample,CallMethodUsingReflection.java,8,18,selected,2366019.java,33,38,selected,209555.java,97,105,selected,1028166.java,63,70,selected,2544196.java,11,19,selected,517115.java,7,12,selected,287304.java,32,43,selected,2314628.java,11,16
23677157,sample,ShuffleArrayInPlace.java,50,66,sample,ShuffleArrayInPlace.java,50,66,sample,ShuffleArrayInPlace.java,16,32,selected,1999677.java,7,15,selected,918764.java,37,45,selected,500289.java,21,33,selected,1812293.java,181,190,selected,1563205.java,196,204,selected,1791798.java,14,22,selected,2638398.java,52,61,selected,134388.java,30,40,default,42085.java,58,69,selected,164450.java,29,37,selected,913640.java,78,87,selected,2165539.java,214,224,default,91887.java,342,349,default,64667.java,342,349
23677222,sample,CopyDirectoryTree.java,18,27,sample,CopyDirectoryTree.java,18,27,selected,1977804.java,198,208,sample,CopyDirectoryTree.java,30,44,selected,2409256.java,223,362,selected,2578751.java,308,322,sample,DeleteFolderRecursively.java,20,51,selected,619765.java,383,388,selected,619765.java,441,447,selected,619765.java,433,439,selected,2468569.java,146,152,selected,619765.java,375,381,selected,1942656.java,60,69,selected,1658160.java,140,154,selected,675060.java,1327,1335,selected,2268007.java,223,242,selected,496368.java,29,44
23677179,sample,OpenURLInSystemBrowser.java,8,15,sample,OpenURLInSystemBrowser.java,8,15,sample,OpenFileInDesktopApp.java,7,14,selected,2494793.java,140,151,selected,1033681.java,119,130,selected,1144523.java,38,47,selected,683881.java,1208,1214,selected,2327701.java,17,27,selected,2592168.java,86,99,selected,2480556.java,159,168,selected,2470676.java,124,133,selected,2022414.java,91,101,selected,127373.java,412,421,selected,737213.java,189,200,selected,173024.java,60,72,selected,2543450.java,78,88,selected,2042278.java,160,169
23677210,sample,getMACAddresInStandardForm.java,9,25,sample,getMACAddresInStandardForm.java,9,25,selected,2706991.java,35,45,sample,getMACAddresInStandardForm.java,27,39,default,130700.java,145,156,selected,598562.java,32,43,selected,1610413.java,306,318,selected,2511328.java,47,56,selected,2117024.java,55,74,selected,2068823.java,195,208,selected,1384795.java,88,107,selected,941333.java,307,319,selected,1062546.java,85,94,selected,1825954.java,16,33,default,118421.java,61,77,default,115034.java,61,77,selected,228468.java,81,93
23677116,sample,CopyFileSamples.java,42,53,sample,CopyFileSamples.java,42,53,selected,908557.java,36,46,selected,751183.java,31,41,selected,640539.java,399,409,selected,565789.java,14,24,selected,53561.java,113,123,selected,479313.java,63,73,selected,464874.java,141,151,selected,375533.java,22,32,selected,327922.java,197,207,selected,2608816.java,13,23,selected,2594757.java,30,40,selected,2404381.java,40,50,selected,2279865.java,41,51,selected,2223030.java,41,51,selected,2127394.java,83,93
23677120,sample,UnZip.java,3,44,sample,UnZip.java,3,44,sample,UnZip.java,46,83,selected,1170594.java,21,56,selected,818894.java,137,147,selected,2260355.java,413,431,selected,1982205.java,96,126,selected,1889702.java,18,35,selected,595078.java,59,79,selected,645735.java,71,101,selected,1889702.java,37,69,selected,1393490.java,34,62,selected,2616591.java,12,25,selected,1689613.java,136,157,selected,986605.java,95,122,selected,2082697.java,43,55,selected,1604703.java,252,279
23677197,sample,FileChooser.java,67,94,sample,FileChooser.java,67,94,sample,FileChooser.java,96,123,sample,FileChooser.java,38,65,sample,FileChooser.java,9,36,selected,2174721.java,90,107,selected,311720.java,105,114,selected,2037092.java,577,588,selected,977186.java,250,259,selected,845572.java,157,167,selected,364620.java,29,37,selected,121433.java,14,27,selected,2628336.java,172,182,selected,2062971.java,79,91,selected,859885.java,272,282,selected,770870.java,180,188,selected,900355.java,106,125
23677156,sample,ShuffleArrayInPlace.java,34,48,sample,ShuffleArrayInPlace.java,34,48,selected,918764.java,7,15,selected,918764.java,17,25,selected,918764.java,27,35,selected,1632131.java,1207,1214,selected,918764.java,37,45,selected,1132772.java,48,55,selected,1833863.java,95,103,selected,662269.java,77,85,selected,2702525.java,70,78,selected,273852.java,891,898,selected,1821592.java,891,898,selected,1791798.java,24,32,selected,1791798.java,34,42,selected,1791798.java,44,52,selected,1791798.java,54,62
6096495,sample,MD5.java,2,11,sample,MD5.java,2,11,selected,1508294.java,111,126,selected,1077933.java,25,40,selected,1192485.java,22,36,selected,712709.java,12,26,selected,542382.java,191,206,selected,1957335.java,147,162,selected,151366.java,191,206,selected,1421935.java,285,300,selected,773465.java,95,111,selected,1681494.java,89,105,selected,59611.java,45,58,selected,2449933.java,184,190,selected,723422.java,78,102,selected,2362524.java,18,34,selected,1323895.java,177,187
23677201,sample,SendEMail.java,15,48,sample,SendEMail.java,15,48,selected,1829739.java,14,38,selected,2098269.java,21,46,selected,1387379.java,24,54,selected,660010.java,69,94,selected,2665636.java,234,260,selected,660010.java,41,67,default,31489.java,1,62,selected,504335.java,29,53,selected,856760.java,21,52,selected,1120534.java,20,47,selected,81984.java,18,41,selected,1326321.java,30,60,selected,1070086.java,39,64,selected,1689071.java,40,71,selected,708096.java,971,996
23677207,sample,ConnectToDatabaseJDBC.java,8,20,sample,ConnectToDatabaseJDBC.java,8,20,sample,ConnectToDatabaseJDBC.java,21,26,selected,1107284.java,32,39,selected,1521237.java,37,52,selected,1829483.java,44,55,selected,2024022.java,77,85,selected,2649921.java,33,43,selected,1094793.java,631,646,selected,990870.java,60,72,selected,468180.java,21,29,selected,1061495.java,35,41,selected,1283008.java,284,291,selected,2666511.java,441,448,default,13636.java,17,22,selected,2431745.java,64,73,selected,1521237.java,81,95
23677145,sample,BubbleSort.java,219,236,sample,BubbleSort.java,219,236,selected,1107941.java,295,311,sample,BubbleSort.java,238,254,selected,1872351.java,5,18,selected,260759.java,19,33,sample,BubbleSort.java,147,163,sample,BubbleSort.java,111,127,sample,BubbleSort.java,3,19,sample,BubbleSort.java,39,55,sample,BubbleSort.java,75,91,sample,BubbleSort.java,183,199,selected,97366.java,40,56,selected,260759.java,44,60,selected,1681937.java,11,24,selected,1695775.java,96,110,selected,1203062.java,12,27
23677185,sample,GCD.java,36,42,sample,GCD.java,36,42,selected,334423.java,690,696,selected,814007.java,61,67,selected,618936.java,13,19,selected,2496352.java,154,159,selected,2340088.java,154,159,selected,943768.java,419,424,selected,700821.java,57,62,selected,296655.java,63,68,selected,2705721.java,7,13,selected,289958.java,14,19,selected,2360126.java,300,308,selected,1146472.java,98,107,selected,1242414.java,52,58,selected,462014.java,60,66,selected,1108780.java,137,144
23677114,sample,CopyFileSamples.java,18,36,sample,CopyFileSamples.java,18,36,selected,926926.java,63,81,selected,702108.java,45,63,selected,2556943.java,11,29,selected,2364800.java,70,88,selected,1921449.java,65,83,selected,169032.java,187,205,selected,1676100.java,297,315,selected,1552187.java,147,165,selected,138213.java,35,53,selected,1234284.java,70,88,selected,1113498.java,86,104,default,78884.java,30,48,selected,2661115.java,49,64,selected,871757.java,711,729,selected,388654.java,111,129
23677126,sample,FTP_ApacheCommonsNet_Samples.java,40,45,sample,FTP_ApacheCommonsNet_Samples.java,40,45,sample,FTP_ApacheCommonsNet_Samples.java,18,23,sample,FTP_ApacheCommonsNet_Samples.java,47,53,sample,FTP_ApacheCommonsNet_Samples.java,25,31,sample,FTP_ApacheCommonsNet_Samples.java,33,38,sample,FTP_FTP4J_Samples.java,22,27,sample,FTP_ApacheCommonsNet_Samples.java,11,16,sample,FTP_ApacheCommonsNet_Samples.java,69,75,sample,FTP_ApacheCommonsNet_Samples.java,62,67,sample,FTP_ApacheCommonsNet_Samples.java,55,60,selected,2282501.java,15,25,sample,FTP_FTP4J_Samples.java,15,20,selected,2288080.java,25,31,selected,1045878.java,30,42,selected,1234261.java,382,412,selected,943597.java,15,20
23677133,sample,BubbleSort.java,3,19,sample,BubbleSort.java,3,19,sample,BubbleSort.java,147,163,sample,BubbleSort.java,111,127,sample,BubbleSort.java,39,55,sample,BubbleSort.java,75,91,sample,BubbleSort.java,183,199,selected,12404.java,62,76,selected,579037.java,225,237,selected,1695775.java,96,110,default,6459.java,58,74,default,61517.java,58,74,default,102270.java,58,74,selected,2467194.java,201,216,selected,1339849.java,72,85,sample,BubbleSort.java,219,236,selected,372059.java,33,47
23677147,sample,DBUpdateAndRollback.java,10,29,sample,DBUpdateAndRollback.java,10,29,sample,DBUpdateAndRollback.java,31,50,selected,338941.java,20,32,selected,230944.java,72,100,selected,1832911.java,34,47,selected,716406.java,174,194,selected,2507055.java,165,185,selected,1692992.java,169,189,selected,2047987.java,145,165,selected,1437030.java,101,110,selected,1614129.java,176,196,selected,1470498.java,176,196,selected,622755.java,190,199,selected,2414036.java,248,263,selected,2616844.java,53,70,selected,1676119.java,33,43
23677208,sample,ConnectToDatabaseJDBC.java,21,26,sample,ConnectToDatabaseJDBC.java,21,26,sample,ConnectToDatabaseJDBC.java,8,20,selected,2649921.java,33,43,selected,468180.java,21,29,selected,778518.java,15,22,selected,951823.java,56,66,selected,156670.java,18,23,selected,1012811.java,21,33,selected,268711.java,35,47,selected,2606900.java,27,32,selected,415463.java,99,112,default,13636.java,17,22,selected,1004927.java,23,29,selected,2276998.java,31,36,selected,908080.java,398,407,selected,2284047.java,57,66
23677186,sample,CallMethodUsingReflection.java,8,18,sample,CallMethodUsingReflection.java,8,18,selected,829101.java,144,152,selected,1648080.java,149,157,sample,CallMethodUsingReflection.java,20,26,selected,1397661.java,92,102,selected,1397661.java,119,128,selected,1694875.java,391,412,selected,774368.java,20,41,selected,1772743.java,308,319,selected,955731.java,66,79,selected,1397661.java,108,117,selected,1580755.java,161,170,selected,282375.java,8,23,selected,1602656.java,8,23,selected,551474.java,46,56,selected,1911746.java,43,53
23677141,sample,BubbleSort.java,147,163,sample,BubbleSort.java,147,163,sample,BubbleSort.java,111,127,sample,BubbleSort.java,3,19,sample,BubbleSort.java,39,55,sample,BubbleSort.java,75,91,sample,BubbleSort.java,183,199,selected,12404.java,62,76,selected,579037.java,225,237,selected,1695775.java,96,110,default,6459.java,58,74,default,61517.java,58,74,default,102270.java,58,74,selected,2467194.java,201,216,selected,1339849.java,72,85,sample,BubbleSort.java,219,236,sample,BubbleSort.java,165,181
23677187,sample,CallMethodUsingReflection.java,20,26,sample,CallMethodUsingReflection.java,20,26,sample,CallMethodUsingReflection.java,8,18,sample,CallMethodUsingReflection.java,28,45,selected,1430582.java,38,50,sample,InstantiateNamedClassUsingReflection.java,7,12,selected,829101.java,144,152,selected,1648080.java,149,157,selected,2262946.java,38,43,selected,2733283.java,28,38,selected,62673.java,158,163,selected,2544196.java,11,19,selected,244370.java,110,120,selected,1582748.java,134,144,selected,56283.java,97,119,selected,1805.java,21,28,selected,130864.java,48,53
23677139,sample,BubbleSort.java,111,127,sample,BubbleSort.java,111,127,sample,BubbleSort.java,147,163,sample,BubbleSort.java,3,19,sample,BubbleSort.java,39,55,sample,BubbleSort.java,75,91,sample,BubbleSort.java,183,199,selected,12404.java,62,76,selected,579037.java,225,237,selected,1695775.java,96,110,default,6459.java,58,74,default,61517.java,58,74,default,102270.java,58,74,selected,2467194.java,201,216,selected,1339849.java,72,85,sample,BubbleSort.java,219,236,sample,BubbleSort.java,129,145
23677124,sample,FTP_ApacheCommonsNet_Samples.java,25,31,sample,FTP_ApacheCommonsNet_Samples.java,25,31,sample,FTP_ApacheCommonsNet_Samples.java,47,53,sample,FTP_ApacheCommonsNet_Samples.java,11,16,sample,FTP_ApacheCommonsNet_Samples.java,18,23,sample,FTP_ApacheCommonsNet_Samples.java,33,38,sample,FTP_ApacheCommonsNet_Samples.java,40,45,sample,FTP_FTP4J_Samples.java,15,20,sample,FTP_FTP4J_Samples.java,22,27,sample,FTP_ApacheCommonsNet_Samples.java,69,75,sample,FTP_ApacheCommonsNet_Samples.java,55,60,sample,FTP_ApacheCommonsNet_Samples.java,62,67,selected,2282501.java,15,25,selected,21175.java,69,83,selected,2288080.java,25,31,selected,943597.java,15,20,selected,2626685.java,112,126
23677180,sample,OpenFileInDesktopApp.java,7,14,sample,OpenFileInDesktopApp.java,7,14,sample,OpenURLInSystemBrowser.java,8,15,selected,827122.java,405,412,selected,1740244.java,29,42,selected,2444056.java,345,357,selected,2592168.java,86,99,selected,1740244.java,22,44,selected,2417484.java,248,257,selected,1246977.java,71,82,selected,1311667.java,248,257,selected,1246977.java,133,144,selected,597633.java,37,48,selected,1904827.java,144,155,selected,341410.java,75,82,selected,1731967.java,72,79,selected,598204.java,1052,1063
23677215,sample,DeleteFolderRecursively.java,20,51,sample,DeleteFolderRecursively.java,20,51,sample,CopyDirectoryTree.java,30,44,selected,1658160.java,140,154,sample,DeleteFolderRecursively.java,39,49,sample,DeleteFolderRecursively.java,29,37,sample,DeleteFolderRecursively.java,22,27,selected,619765.java,383,388,selected,619765.java,441,447,selected,2317036.java,36,53,selected,619765.java,433,439,selected,2744271.java,102,117,selected,2578751.java,253,283,selected,2220111.java,546,578,selected,1658160.java,42,70,selected,2744271.java,54,100,selected,845746.java,50,64
23677171,sample,PlaySound.java,29,44,sample,PlaySound.java,29,44,selected,2464807.java,114,141,selected,1309422.java,323,349,selected,1309422.java,295,321,selected,1309422.java,193,219,selected,1309422.java,165,191,selected,1309422.java,137,163,selected,1309422.java,109,135,selected,1309422.java,81,107,selected,1309422.java,49,75,selected,718658.java,17,45,default,125742.java,17,50,selected,2289414.java,50,88,selected,1207094.java,181,211,selected,2619596.java,20,54,selected,42910.java,108,144
23677113,sample,DownloadWebpage.java,55,67,sample,DownloadWebpage.java,55,67,sample,DownloadWebpage.java,20,30,selected,237460.java,240,249,selected,1688089.java,265,274,selected,113970.java,265,274,selected,756606.java,328,337,selected,1063147.java,425,434,selected,237460.java,259,268,selected,1688089.java,284,293,selected,113970.java,284,293,selected,1070572.java,69,78,selected,595798.java,23,33,selected,1832285.java,15,30,selected,1869887.java,104,119,selected,1422483.java,524,536,selected,1196692.java,66,78
23677140,sample,BubbleSort.java,129,145,sample,BubbleSort.java,129,145,sample,BubbleSort.java,21,37,sample,BubbleSort.java,165,181,sample,BubbleSort.java,57,73,sample,BubbleSort.java,93,109,sample,BubbleSort.java,201,217,sample,BubbleSort.java,238,254,default,87418.java,21,37,sample,BubbleSort.java,111,127,selected,1339849.java,72,85,sample,BubbleSort.java,147,163,sample,BubbleSort.java,3,19,sample,BubbleSort.java,39,55,sample,BubbleSort.java,75,91,sample,BubbleSort.java,183,199,selected,2343688.java,174,187
23677214,sample,DeleteFolderRecursively.java,11,17,sample,DeleteFolderRecursively.java,11,17,selected,2328079.java,92,97,selected,2371926.java,96,101,selected,1778774.java,78,83,selected,133258.java,62,67,selected,1800468.java,83,88,selected,1761360.java,80,85,selected,1676955.java,79,84,selected,1520403.java,349,354,selected,2239185.java,26,33,default,63378.java,22,28,default,63342.java,22,28,default,59445.java,22,28,default,58928.java,22,28,default,54531.java,22,28,default,42719.java,22,28
23677125,sample,FTP_ApacheCommonsNet_Samples.java,33,38,sample,FTP_ApacheCommonsNet_Samples.java,33,38,sample,FTP_ApacheCommonsNet_Samples.java,11,16,sample,FTP_ApacheCommonsNet_Samples.java,47,53,sample,FTP_ApacheCommonsNet_Samples.java,25,31,sample,FTP_FTP4J_Samples.java,15,20,sample,FTP_ApacheCommonsNet_Samples.java,40,45,sample,FTP_ApacheCommonsNet_Samples.java,18,23,sample,FTP_ApacheCommonsNet_Samples.java,55,60,sample,FTP_ApacheCommonsNet_Samples.java,69,75,sample,FTP_ApacheCommonsNet_Samples.java,62,67,sample,FTP_FTP4J_Samples.java,22,27,selected,2282501.java,15,25,selected,853582.java,50,59,selected,943597.java,15,20,selected,14032.java,23,34,selected,2626685.java,112,126
23677134,sample,BubbleSort.java,21,37,sample,BubbleSort.java,21,37,sample,BubbleSort.java,165,181,sample,BubbleSort.java,129,145,sample,BubbleSort.java,57,73,sample,BubbleSort.java,93,109,sample,BubbleSort.java,201,217,sample,BubbleSort.java,238,254,default,87418.java,21,37,sample,BubbleSort.java,3,19,selected,1339849.java,72,85,sample,BubbleSort.java,147,163,sample,BubbleSort.java,111,127,sample,BubbleSort.java,39,55,sample,BubbleSort.java,75,91,sample,BubbleSort.java,183,199,selected,2343688.java,174,187
23677143,sample,BubbleSort.java,183,199,sample,BubbleSort.java,183,199,sample,BubbleSort.java,147,163,sample,BubbleSort.java,111,127,sample,BubbleSort.java,3,19,sample,BubbleSort.java,39,55,sample,BubbleSort.java,75,91,selected,12404.java,62,76,selected,579037.java,225,237,selected,1695775.java,96,110,default,6459.java,58,74,default,61517.java,58,74,default,102270.java,58,74,selected,2467194.java,201,216,selected,1339849.java,72,85,sample,BubbleSort.java,219,236,selected,372059.java,33,47
23677223,sample,CopyDirectoryTree.java,30,44,sample,CopyDirectoryTree.java,30,44,sample,DeleteFolderRecursively.java,20,51,selected,1658160.java,140,154,sample,DeleteFolderRecursively.java,22,27,selected,2317036.java,36,53,selected,2578751.java,253,283,selected,2744271.java,102,117,selected,619765.java,433,439,selected,2744271.java,54,100,selected,619765.java,375,381,selected,2220111.java,546,578,selected,845746.java,50,64,selected,511144.java,249,272,selected,1658160.java,42,70,sample,DeleteFolderRecursively.java,29,37,selected,1863934.java,56,113
23677228,sample,WritePDF.java,14,29,sample,WritePDF.java,14,29,selected,1406944.java,31,43,selected,1733496.java,24,37,selected,2157969.java,47,67,selected,635296.java,17,30,selected,2220702.java,22,35,selected,157046.java,25,46,selected,1152815.java,25,39,selected,193634.java,15,30,selected,429930.java,12,27,default,133849.java,8,21,selected,1757216.java,27,60,default,26943.java,21,73,selected,2305576.java,22,35,selected,991916.java,14,26,selected,1947631.java,22,40
23677190,sample,ParseXML2Dom.java,17,34,sample,ParseXML2Dom.java,17,34,selected,2020977.java,20,25,selected,1682702.java,23,28,selected,1524298.java,129,142,selected,1755186.java,33,44,selected,889040.java,31,38,selected,889040.java,24,29,selected,2575484.java,388,394,selected,606665.java,66,72,selected,18789.java,41,49,selected,1689287.java,45,53,selected,1090176.java,108,118,selected,2547479.java,114,123,selected,990393.java,19,25,selected,716134.java,19,25,selected,246979.java,23,29
23677167,sample,CreateRSAKeys.java,27,32,sample,CreateRSAKeys.java,27,32,selected,1019472.java,96,102,selected,85367.java,206,212,selected,1051125.java,43,49,selected,1481756.java,56,61,selected,555311.java,337,344,selected,2216717.java,80,86,selected,2157032.java,44,50,selected,2079872.java,82,88,selected,840512.java,48,54,selected,2389113.java,92,98,selected,2092267.java,314,320,selected,2087366.java,79,85,selected,1983604.java,525,531,sample,CreateRSAKeys.java,34,54,selected,1142289.java,62,67
