23677136,sample,BubbleSort.java,57,73,selected,297970.java,84,102,default,87418.java,21,37,selected,1900104.java,202,215,selected,2343688.java,174,187,selected,2060848.java,59,72,selected,307350.java,22,36,default,6347.java,3,17,default,5490.java,3,17,default,1239.java,3,17,selected,333947.java,386,412,selected,475822.java,17,25,selected,981913.java,413,426,selected,2406121.java,18,30,selected,1939092.java,16,27,selected,1695775.java,96,110,selected,506499.java,500,629
23677168,sample,CreateRSAKeys.java,34,54,selected,2038493.java,61,77,selected,1512455.java,16,21,selected,1351894.java,16,21,selected,171152.java,24,35,selected,1538951.java,139,146,selected,1089010.java,90,96,selected,2082008.java,208,213,default,70280.java,25,37,default,112248.java,25,37,selected,276113.java,39,48,selected,2184934.java,383,389,selected,1655372.java,383,389,selected,2674575.java,13,19,selected,601288.java,91,102,selected,2207260.java,29,38,selected,330089.java,252,269
23677206,sample,InstantiateNamedClassUsingReflection.java,7,12,selected,2435150.java,29,34,selected,986865.java,101,111,selected,1145679.java,132,138,selected,1145488.java,120,126,selected,1235817.java,97,102,selected,2516366.java,153,158,selected,2282446.java,32,37,selected,1580512.java,32,37,selected,296454.java,121,127,selected,1118273.java,55,62,selected,2526596.java,143,148,selected,2282446.java,39,45,selected,1580512.java,39,45,selected,2314628.java,11,16,sample,CallMethodUsingReflection.java,8,18,selected,130864.java,48,53
23677157,sample,ShuffleArrayInPlace.java,50,66,selected,1791798.java,14,22,selected,208226.java,75,84,selected,1812293.java,181,190,selected,743515.java,1226,1235,selected,609005.java,965,976,selected,1411872.java,279,286,selected,577231.java,720,727,selected,1563205.java,169,177,selected,700011.java,81,90,selected,1761229.java,208,215,selected,1791798.java,24,32,selected,1791798.java,34,42,selected,1791798.java,44,52,selected,1791798.java,54,62,selected,1791798.java,64,72,selected,2248000.java,320,352
23677222,sample,CopyDirectoryTree.java,18,27,selected,496368.java,29,44,selected,183839.java,113,125,selected,2026010.java,45,80,selected,302348.java,35,52,selected,8051.java,116,130,default,92790.java,12,34,default,67090.java,12,34,default,124459.java,12,34,selected,2494751.java,148,180,selected,1193513.java,602,609,selected,2346157.java,107,116,default,50840.java,37,62,default,24108.java,37,62,default,12826.java,37,62,default,10998.java,37,62,selected,346385.java,43,49
23677179,sample,OpenURLInSystemBrowser.java,8,15,selected,1729509.java,25,31,selected,254329.java,26,34,selected,2209101.java,42,48,selected,916583.java,1126,1132,selected,916583.java,1107,1113,selected,2704461.java,92,100,selected,1170752.java,27,33,selected,2741229.java,31,37,selected,1807683.java,17,26,selected,30788.java,131,137,selected,2722831.java,29,35,selected,2530789.java,528,534,selected,1964599.java,30,36,selected,1764816.java,27,33,selected,1315254.java,52,58,selected,1222573.java,68,74
23677210,sample,getMACAddresInStandardForm.java,9,25,selected,2215270.java,20,32,selected,481531.java,147,1247,selected,753424.java,1,1221,default,95914.java,41,288,selected,2427937.java,51,107,selected,541838.java,33,168,selected,2635904.java,125,145,selected,1497921.java,33,168,selected,2635904.java,65,90,selected,500241.java,30,173,selected,949998.java,39,170,selected,1023830.java,110,216,selected,2131118.java,153,226,selected,2527704.java,51,113,default,51742.java,577,784,selected,93363.java,34,164
23677116,sample,CopyFileSamples.java,42,53,selected,527910.java,61,70,selected,1401753.java,62,70,selected,1333808.java,63,71,selected,626769.java,106,115,selected,99800.java,125,133,selected,1815496.java,69,77,selected,331236.java,460,470,selected,135261.java,23,33,selected,527910.java,72,79,selected,1411785.java,40,49,selected,2297310.java,129,141,selected,263273.java,209,218,selected,1411785.java,62,71,selected,860620.java,9,17,selected,451969.java,59,67,selected,1715194.java,59,67
23677120,sample,UnZip.java,3,44,selected,1948328.java,573,587,selected,561870.java,98,104,selected,1317737.java,132,138,selected,1089358.java,127,133,selected,2143514.java,58,65,selected,1055000.java,150,156,selected,1788504.java,60,67,selected,2718490.java,257,263,selected,879073.java,246,253,selected,490227.java,240,247,selected,2475322.java,104,111,selected,2342824.java,108,115,selected,2279984.java,111,118,selected,2028279.java,567,574,selected,18415.java,116,123,selected,1838443.java,144,151
23677197,sample,FileChooser.java,67,94,selected,1639071.java,1,508,selected,2176924.java,1,998,default,56669.java,1,1867,default,53048.java,1,1864,default,49293.java,1,1864,default,47704.java,1,1791,default,100972.java,1,1780,selected,583209.java,83,121,selected,1109192.java,384,444,selected,2602497.java,689,715,selected,202625.java,325,376,selected,700652.java,97,118,selected,202625.java,189,233,selected,1109192.java,274,319,selected,1307654.java,392,444,selected,1662666.java,609,633
23677156,sample,ShuffleArrayInPlace.java,34,48,selected,273852.java,891,898,selected,1821592.java,891,898,selected,1331053.java,142,149,selected,82488.java,570,577,selected,358857.java,174,182,selected,2616037.java,536,544,selected,2536122.java,105,113,selected,1783419.java,105,113,selected,1645033.java,567,575,selected,1645033.java,554,562,selected,1401999.java,105,113,selected,658940.java,127,134,selected,51457.java,184,191,selected,408464.java,48,58,selected,658940.java,136,143,selected,141029.java,48,77
6096495,sample,MD5.java,2,11,default,41392.java,1,544,selected,417100.java,39,45,selected,2744142.java,35,41,selected,1297967.java,189,194,selected,2275751.java,40,45,selected,771470.java,1,451,selected,1958253.java,30,36,selected,2277558.java,1,1242,selected,2621035.java,43,52,selected,2714802.java,1,761,selected,1020056.java,237,246,selected,372279.java,147,157,selected,2731589.java,147,157,selected,1995633.java,147,157,selected,1554560.java,106,116,selected,10719.java,240,250
23677201,sample,SendEMail.java,15,48,selected,947554.java,1,250,selected,2131717.java,82,589,selected,1065579.java,131,141,selected,1083341.java,1,1376,selected,1313481.java,7,17,selected,467996.java,143,1377,selected,467996.java,943,988,selected,1498836.java,32,184,selected,1926418.java,28,65,selected,2019667.java,69,916,selected,1458092.java,25,68,selected,2227933.java,1,871,selected,957664.java,28,66,selected,367454.java,28,353,selected,2671033.java,81,392,selected,2705471.java,39,49
23677207,sample,ConnectToDatabaseJDBC.java,8,20,selected,35719.java,89,98,selected,51082.java,33,45,selected,948300.java,45,55,selected,369319.java,252,264,selected,1994909.java,175,183,selected,278064.java,157,164,selected,1539782.java,119,129,selected,1408592.java,60,96,selected,894538.java,65,70,selected,816223.java,1099,1106,default,112095.java,164,174,selected,177206.java,408,434,selected,156670.java,18,23,selected,854978.java,95,101,selected,2669945.java,20,33,selected,1226018.java,22,35
23677145,sample,BubbleSort.java,219,236,selected,260759.java,19,33,selected,260759.java,44,60,selected,2589151.java,23,36,selected,1872351.java,5,18,selected,2081523.java,364,380,selected,1744564.java,364,380,selected,2060848.java,59,72,selected,2103108.java,145,163,selected,2684449.java,388,401,selected,97366.java,40,56,selected,2168181.java,96,130,selected,158097.java,190,220,selected,1681937.java,11,24,selected,545572.java,310,325,selected,2541059.java,57,78,selected,2066798.java,11,61
23677185,sample,GCD.java,36,42,selected,1146472.java,98,107,selected,2738522.java,32,37,selected,807334.java,15,23,selected,147544.java,185,193,selected,2269123.java,193,199,selected,1270757.java,206,212,selected,453383.java,47,53,selected,1826147.java,14,25,selected,734110.java,16,25,selected,1791978.java,13,22,selected,1156603.java,75,88,selected,2690812.java,148,162,selected,1517928.java,7,16,selected,1110288.java,60,72,selected,1110288.java,74,86,selected,1029794.java,542,547
23677114,sample,CopyFileSamples.java,18,36,selected,1759286.java,353,376,selected,1784471.java,98,113,selected,2391950.java,63,71,selected,1016408.java,63,71,selected,1065583.java,595,612,selected,1487013.java,333,339,selected,1198207.java,112,140,selected,2263043.java,154,170,selected,2451225.java,102,131,selected,785807.java,55,62,selected,1340265.java,192,212,selected,332157.java,445,471,selected,1198207.java,184,211,selected,2226919.java,65,71,selected,600671.java,36,55,selected,1446976.java,145,169
23677126,sample,FTP_ApacheCommonsNet_Samples.java,40,45,selected,1390962.java,42,47,selected,1247809.java,311,318,selected,1795159.java,40,45,selected,938616.java,61,69,selected,292657.java,82,94,selected,1258162.java,94,104,selected,1767459.java,95,107,selected,760230.java,136,144,selected,1611010.java,66,73,selected,479139.java,96,101,selected,833375.java,26,34,selected,371789.java,130,141,selected,360262.java,130,141,selected,371789.java,284,296,selected,360262.java,284,296,selected,1566904.java,274,289
23677133,sample,BubbleSort.java,3,19,default,6459.java,58,74,default,61517.java,58,74,default,102270.java,58,74,selected,2467194.java,201,216,selected,297970.java,84,102,selected,12404.java,62,76,selected,1465507.java,293,310,selected,1316327.java,285,302,selected,2076076.java,752,769,selected,2474941.java,356,378,selected,1695775.java,96,110,selected,2343688.java,174,187,selected,2193461.java,29,60,default,98341.java,3,22,default,81170.java,3,22,default,59892.java,3,22
23677147,sample,DBUpdateAndRollback.java,10,29,selected,1366145.java,76,87,selected,718889.java,331,336,selected,2654573.java,977,993,selected,1511047.java,26,72,selected,1508925.java,30,76,default,118661.java,387,398,default,118661.java,400,411,selected,1021113.java,26,61,selected,1750563.java,36,76,selected,2158372.java,147,157,selected,779541.java,50,63,selected,242914.java,412,427,selected,1389351.java,8,18,selected,1441966.java,223,233,selected,2626110.java,66,87,selected,1202104.java,129,151
23677208,sample,ConnectToDatabaseJDBC.java,21,26,selected,35719.java,89,98,selected,688459.java,1406,1425,selected,1994909.java,175,183,selected,948300.java,45,55,selected,894538.java,65,70,selected,51082.java,33,45,selected,816223.java,1099,1106,selected,986727.java,222,227,selected,2168668.java,60,71,selected,1206408.java,184,192,selected,770763.java,81,86,selected,986727.java,229,234,default,3666.java,12,26,selected,854978.java,95,101,selected,967532.java,131,141,selected,1576385.java,131,141
23677186,sample,CallMethodUsingReflection.java,8,18,selected,829101.java,144,152,selected,1648080.java,149,157,selected,100032.java,268,278,selected,2586991.java,15,27,selected,782418.java,11,26,selected,2661012.java,165,176,selected,312543.java,93,103,selected,695514.java,110,120,selected,1246677.java,15,26,selected,999900.java,36,46,selected,2300994.java,40,52,selected,1692803.java,20,42,selected,313382.java,310,342,selected,133328.java,546,579,selected,576571.java,54,67,selected,282375.java,8,23
23677141,sample,BubbleSort.java,147,163,default,6459.java,58,74,default,61517.java,58,74,default,102270.java,58,74,selected,2467194.java,201,216,selected,297970.java,84,102,selected,12404.java,62,76,selected,2474941.java,356,378,selected,2076076.java,752,769,selected,1465507.java,293,310,selected,1316327.java,285,302,selected,1695775.java,96,110,selected,2343688.java,174,187,selected,2193461.java,29,60,default,98341.java,3,22,default,81170.java,3,22,default,59892.java,3,22
23677187,sample,CallMethodUsingReflection.java,20,26,selected,986865.java,101,111,selected,1087705.java,176,181,selected,1657774.java,105,110,selected,130864.java,48,53,selected,1188786.java,48,53,selected,2435150.java,29,34,selected,1657774.java,87,92,selected,296454.java,121,127,selected,1387350.java,99,104,selected,470958.java,11,17,selected,394347.java,11,16,selected,2526596.java,268,277,default,84928.java,67,72,selected,187538.java,15,20,selected,100032.java,268,278,selected,1145679.java,132,138
23677139,sample,BubbleSort.java,111,127,default,6459.java,58,74,default,61517.java,58,74,default,102270.java,58,74,selected,2467194.java,201,216,selected,297970.java,84,102,selected,12404.java,62,76,selected,2474941.java,356,378,selected,2076076.java,752,769,selected,1465507.java,293,310,selected,1316327.java,285,302,selected,1695775.java,96,110,selected,2343688.java,174,187,selected,2193461.java,29,60,default,98341.java,3,22,default,81170.java,3,22,default,59892.java,3,22
23677124,sample,FTP_ApacheCommonsNet_Samples.java,25,31,selected,1390962.java,42,47,selected,1541412.java,223,231,default,78884.java,11,18,selected,1290036.java,49,54,selected,18336.java,45,53,selected,2276562.java,79,84,selected,2276562.java,72,77,selected,1541412.java,263,268,selected,1247809.java,311,318,selected,1795159.java,40,45,selected,938616.java,61,69,selected,1767459.java,95,107,selected,1371462.java,179,184,selected,308853.java,128,136,selected,2336167.java,226,233,selected,292657.java,82,94
23677180,sample,OpenFileInDesktopApp.java,7,14,selected,916583.java,1145,1151,selected,341410.java,75,82,selected,1731967.java,72,79,selected,2280995.java,174,181,selected,1238651.java,167,174,selected,572552.java,184,191,selected,458297.java,184,191,selected,2601787.java,183,190,selected,2170843.java,231,238,selected,1827326.java,184,191,selected,1751683.java,265,272,selected,156929.java,180,187,selected,1336691.java,195,202,selected,1226709.java,229,236,selected,1050824.java,184,191,selected,700635.java,249,264
23677215,sample,DeleteFolderRecursively.java,20,51,selected,411077.java,60,103,selected,1712914.java,73,97,selected,2530624.java,51,304,selected,1670885.java,135,164,selected,2419235.java,100,168,selected,1853410.java,1,319,selected,1889479.java,206,275,selected,1405043.java,42,86,selected,747029.java,53,65,selected,1336348.java,38,208,selected,1670885.java,107,133,selected,697496.java,31,336,selected,1712914.java,44,105,selected,2464345.java,211,237,selected,1906330.java,57,67,selected,2181432.java,14,39
23677171,sample,PlaySound.java,29,44,selected,665360.java,21,43,selected,683557.java,342,353,selected,2432188.java,375,386,selected,2089569.java,80,110,selected,2370516.java,18,25,selected,2466388.java,81,111,selected,1466910.java,78,95,selected,2359294.java,76,82,selected,1005113.java,68,74,selected,545392.java,368,380,selected,2065842.java,47,75,selected,2166313.java,12,44,selected,1142289.java,389,402,selected,2463850.java,34,46,selected,707787.java,121,144,selected,707787.java,163,186
23677113,sample,DownloadWebpage.java,55,67,selected,545972.java,32,41,selected,247552.java,55,88,selected,50608.java,37,47,selected,2642020.java,186,202,selected,43821.java,116,133,selected,2550813.java,18,30,selected,1366767.java,119,141,selected,1336630.java,40,49,selected,1950409.java,262,276,selected,2327172.java,102,117,selected,624874.java,25,35,selected,226704.java,203,218,selected,506276.java,144,153,selected,1655262.java,42,73,selected,2341886.java,47,69,selected,756606.java,328,337
23677140,sample,BubbleSort.java,129,145,selected,297970.java,84,102,selected,1900104.java,202,215,default,87418.java,21,37,selected,2343688.java,174,187,selected,2060848.java,59,72,selected,307350.java,22,36,default,6347.java,3,17,default,5490.java,3,17,default,1239.java,3,17,selected,333947.java,386,412,selected,475822.java,17,25,selected,981913.java,413,426,selected,2406121.java,18,30,selected,1939092.java,16,27,selected,1695775.java,96,110,selected,506499.java,500,629
23677214,sample,DeleteFolderRecursively.java,11,17,selected,510240.java,205,212,selected,1093557.java,43,50,selected,1525927.java,148,158,selected,1064590.java,176,182,selected,2642772.java,83,103,selected,706450.java,884,899,selected,1267620.java,108,116,selected,1422753.java,185,196,selected,179898.java,133,140,selected,328405.java,43,57,selected,2213889.java,563,570,selected,1835603.java,47,56,selected,1688266.java,7,14,selected,293333.java,176,193,selected,1568102.java,177,194,selected,372425.java,55,65
23677125,sample,FTP_ApacheCommonsNet_Samples.java,33,38,selected,1795159.java,40,45,selected,18336.java,45,53,selected,1541412.java,263,268,selected,1541412.java,223,231,selected,1247809.java,311,318,selected,1886029.java,331,339,selected,1785298.java,43,48,selected,658342.java,71,87,selected,1290036.java,49,54,selected,1119061.java,152,162,selected,430178.java,242,248,selected,1541412.java,401,406,selected,1886029.java,66,78,selected,308853.java,128,136,selected,854978.java,110,116,selected,1119061.java,129,135
23677134,sample,BubbleSort.java,21,37,selected,297970.java,84,102,selected,1900104.java,202,215,default,87418.java,21,37,selected,2060848.java,59,72,selected,2343688.java,174,187,selected,333947.java,386,412,default,6347.java,3,17,default,5490.java,3,17,default,1239.java,3,17,selected,981913.java,413,426,selected,475822.java,17,25,selected,307350.java,22,36,selected,1695775.java,96,110,selected,506499.java,500,629,selected,2406121.java,18,30,selected,1939092.java,16,27
23677143,sample,BubbleSort.java,183,199,default,6459.java,58,74,default,61517.java,58,74,default,102270.java,58,74,selected,2467194.java,201,216,selected,297970.java,84,102,selected,12404.java,62,76,selected,2474941.java,356,378,selected,2076076.java,752,769,selected,1465507.java,293,310,selected,1316327.java,285,302,selected,1695775.java,96,110,selected,2343688.java,174,187,selected,2193461.java,29,60,default,98341.java,3,22,default,81170.java,3,22,default,59892.java,3,22
23677223,sample,CopyDirectoryTree.java,30,44,selected,2419235.java,100,168,selected,1872391.java,44,58,selected,857855.java,246,266,selected,857855.java,395,415,selected,2437186.java,115,124,selected,654849.java,75,93,selected,1670885.java,135,164,selected,1712014.java,125,166,selected,1670885.java,214,246,selected,1712914.java,73,97,selected,1405043.java,42,86,selected,1853410.java,1,319,selected,2008847.java,38,61,selected,1963049.java,100,108,selected,1963049.java,83,91,selected,411077.java,60,103
23677228,sample,WritePDF.java,14,29,selected,430824.java,60,72,selected,2705471.java,39,49,selected,187843.java,567,586,selected,2459227.java,21,30,selected,1543526.java,176,183,selected,1990194.java,13,23,selected,1119497.java,162,167,selected,2536227.java,47,53,selected,2217230.java,47,53,selected,2715668.java,213,220,selected,2017559.java,213,220,selected,787726.java,107,126,default,46444.java,5,12,selected,2203192.java,35,46,selected,692304.java,8,15,selected,497645.java,39,44
23677190,sample,ParseXML2Dom.java,17,34,selected,1755532.java,57,64,selected,992848.java,19,27,selected,2547479.java,114,123,selected,2055946.java,28,34,selected,1695539.java,35,42,selected,1991000.java,879,890,selected,1484657.java,628,639,selected,835983.java,152,163,selected,587126.java,105,116,selected,489037.java,108,117,selected,259877.java,75,80,selected,1883112.java,500,511,selected,265891.java,130,139,selected,1365512.java,20,29,selected,965626.java,121,137,selected,1113634.java,115,120
23677167,sample,CreateRSAKeys.java,27,32,selected,13761.java,71,77,selected,2678122.java,104,110,selected,2678122.java,124,130,selected,2678122.java,86,92,selected,2678122.java,145,151,selected,2693592.java,71,76,selected,473618.java,21,27,selected,1949544.java,81,87,selected,1409950.java,238,243,selected,894598.java,18,23,selected,648417.java,18,23,selected,2149391.java,18,23,selected,183839.java,22,27,selected,709049.java,53,58,selected,249361.java,107,112,selected,2376126.java,173,178
23677132,sample,FTP_FTP4J_Samples.java,22,27,selected,996923.java,165,171,selected,2408153.java,61,67,selected,795218.java,68,73,selected,1868897.java,318,326,selected,996923.java,173,179,selected,2592519.java,659,677,selected,2504585.java,724,742,selected,2445030.java,651,669,selected,1858745.java,675,693,selected,1791838.java,1064,1081,selected,1302680.java,1075,1092,selected,1146410.java,961,978,selected,1611010.java,66,73,selected,1795159.java,40,45,selected,985481.java,210,216,selected,479139.java,96,101
23677163,sample,LoadFont.java,21,26,selected,2249327.java,30,35,selected,1105476.java,794,800,selected,2455996.java,110,117,selected,1978177.java,93,102,selected,169000.java,223,232,selected,1878227.java,164,173,selected,511553.java,41,55,selected,345489.java,41,55,selected,2657216.java,109,117,selected,78603.java,179,186,selected,1213804.java,483,493,selected,2042522.java,74,80,selected,1925370.java,74,80,selected,1916909.java,147,156,selected,1469756.java,33,45,selected,2421791.java,64,69
23677209,sample,LoadFileIntoByteArray.java,7,23,selected,2256105.java,458,466,selected,2646404.java,97,110,selected,1716001.java,39,51,selected,1747591.java,12,21,selected,1577569.java,111,124,selected,934855.java,260,269,selected,1310874.java,153,170,selected,1937376.java,80,90,selected,1935507.java,218,228,selected,2021481.java,512,524,selected,1567283.java,24,38,selected,2366339.java,60,72,selected,824964.java,131,153,selected,2577236.java,84,107,selected,2628117.java,245,253,selected,1098235.java,215,243
23677118,sample,CopyFileSamples.java,63,69,selected,1843939.java,39,44,selected,1281530.java,30,36,selected,477949.java,117,123,selected,704278.java,167,174,selected,1910419.java,254,261,selected,1288154.java,133,139,selected,1269972.java,457,463,selected,1740735.java,449,455,selected,1349917.java,35,41,selected,1349917.java,68,76,selected,806194.java,93,98,selected,889262.java,160,165,selected,1952900.java,98,105,selected,1242985.java,410,417,selected,2742341.java,146,153,selected,1262585.java,68,73
23677142,sample,BubbleSort.java,165,181,selected,297970.java,84,102,selected,1900104.java,202,215,default,87418.java,21,37,selected,2343688.java,174,187,selected,2060848.java,59,72,selected,307350.java,22,36,default,6347.java,3,17,default,5490.java,3,17,default,1239.java,3,17,selected,333947.java,386,412,selected,475822.java,17,25,selected,981913.java,413,426,selected,2406121.java,18,30,selected,1939092.java,16,27,selected,1695775.java,96,110,selected,506499.java,500,629
23677148,sample,DBUpdateAndRollback.java,31,50,selected,2236356.java,119,126,selected,1441774.java,294,304,selected,909858.java,20,26,selected,2475575.java,20,26,selected,2354025.java,80,170,selected,260849.java,22,31,selected,141020.java,360,369,selected,1479713.java,160,175,selected,2313768.java,85,97,selected,1531031.java,1451,1458,selected,1165675.java,478,484,selected,2674.java,225,236,selected,87092.java,37,51,selected,690223.java,45,76,selected,1284354.java,176,182,selected,1688324.java,362,368
23677158,sample,BinarySearch.java,6,17,sample,BinarySearch.java,32,46,sample,BinarySearch.java,48,61,default,9982.java,1,349,default,46528.java,1,380,default,18973.java,1,380,default,123723.java,1,380,default,86072.java,1,384,default,132992.java,1,384,selected,2277558.java,1,1242,default,40837.java,1,47,default,40551.java,1,47,default,40164.java,1,47,default,32223.java,1,47,default,23552.java,1,47,default,136151.java,1,47,selected,2590672.java,180,187
23677135,sample,BubbleSort.java,39,55,default,6459.java,58,74,default,61517.java,58,74,default,102270.java,58,74,selected,2467194.java,201,216,selected,297970.java,84,102,selected,12404.java,62,76,selected,2474941.java,356,378,selected,2076076.java,752,769,selected,1465507.java,293,310,selected,1316327.java,285,302,selected,1695775.java,96,110,selected,2343688.java,174,187,selected,2193461.java,29,60,default,98341.java,3,22,default,81170.java,3,22,default,59892.java,3,22
23677203,sample,CRC32FileChecksum.java,11,20,selected,2089577.java,183,191,selected,1055991.java,179,187,selected,469190.java,64,72,selected,159089.java,90,99,selected,2245750.java,197,211,selected,1810839.java,197,211,selected,1495157.java,197,211,selected,2100935.java,114,122,selected,130826.java,96,104,selected,2136701.java,38,47,selected,2578041.java,352,361,selected,789560.java,13,22,selected,1609626.java,26,35,selected,836722.java,50,57,selected,1909989.java,44,51,selected,1242077.java,77,85
