23677183,sample,GCD.java,11,18,sample,GCD.java,11,18,selected,2180707.java,47,57,selected,25736.java,12,19,selected,725302.java,248,255,selected,1297932.java,196,203,selected,138704.java,219,231,selected,1898130.java,371,379,selected,275270.java,20,33,selected,2420319.java,467,474,selected,1757323.java,273,280,selected,1326509.java,95,102,selected,2263766.java,7,20,selected,2291396.java,272,280,selected,224656.java,441,456,selected,1728583.java,86,101
23677205,sample,ExecuteExternalProcessAndReadInput.java,38,54,sample,ExecuteExternalProcessAndReadInput.java,38,54,selected,1815321.java,27,49,selected,1720103.java,14,23,selected,1910464.java,94,103,selected,1373242.java,143,159,selected,1810931.java,43,82,selected,424337.java,250,259,selected,2429086.java,79,106,default,136294.java,5,21,selected,2297379.java,77,104,selected,738669.java,9,18,selected,1907505.java,22,29,selected,287790.java,24,40,selected,439205.java,16,35,default,92509.java,14,26
23677177,sample,EncryptFile.java,16,37,sample,EncryptFile.java,16,37,selected,1538113.java,112,131,selected,707787.java,121,144,selected,1952858.java,15,30,selected,2139695.java,18,33,selected,1995913.java,114,125,selected,1626807.java,305,326,default,50457.java,23,50,selected,891301.java,64,77,selected,2519419.java,82,115,selected,1538113.java,165,184,selected,1999626.java,141,147,selected,26322.java,60,90,selected,885636.java,24,31,selected,1995913.java,96,106
23677137,sample,BubbleSort.java,75,91,sample,BubbleSort.java,75,91,sample,BubbleSort.java,219,236,sample,BubbleSort.java,3,19,sample,BubbleSort.java,147,163,sample,BubbleSort.java,111,127,sample,BubbleSort.java,39,55,sample,BubbleSort.java,183,199,sample,BubbleSort.java,93,109,sample,BubbleSort.java,21,37,sample,BubbleSort.java,165,181,sample,BubbleSort.java,129,145,sample,BubbleSort.java,57,73,sample,BubbleSort.java,201,217,sample,BubbleSort.java,238,254,selected,1107941.java,295,311
23677136,sample,BubbleSort.java,57,73,sample,BubbleSort.java,57,73,sample,BubbleSort.java,21,37,sample,BubbleSort.java,165,181,sample,BubbleSort.java,129,145,sample,BubbleSort.java,93,109,sample,BubbleSort.java,201,217,sample,BubbleSort.java,238,254,sample,BubbleSort.java,39,55,sample,BubbleSort.java,219,236,sample,BubbleSort.java,3,19,sample,BubbleSort.java,147,163,sample,BubbleSort.java,111,127,sample,BubbleSort.java,75,91,sample,BubbleSort.java,183,199,selected,2141949.java,767,831
23677168,sample,CreateRSAKeys.java,34,54,sample,CreateRSAKeys.java,34,54,selected,2188583.java,37,47,selected,1950322.java,339,345,selected,1022819.java,20,36,selected,1950322.java,332,337,selected,2593558.java,27,40,selected,425611.java,37,45,selected,270859.java,33,41,selected,1119575.java,181,186,selected,2569981.java,37,66,selected,485664.java,18,27,selected,1165225.java,29,35,selected,2245475.java,21,43,sample,CreateRSAKeys.java,27,32,selected,14633.java,190,195
23677206,sample,InstantiateNamedClassUsingReflection.java,7,12,sample,InstantiateNamedClassUsingReflection.java,7,12,selected,44110.java,417,432,selected,399830.java,109,119,selected,2526596.java,143,148,selected,1326769.java,198,203,selected,2314628.java,11,16,selected,44110.java,491,512,selected,523240.java,94,104,selected,2291441.java,142,152,selected,2635186.java,103,109,selected,1028166.java,63,70,selected,554105.java,89,98,selected,2366019.java,33,38,selected,2022875.java,564,650,selected,1577050.java,145,161
23677157,sample,ShuffleArrayInPlace.java,50,66,sample,ShuffleArrayInPlace.java,50,66,sample,ShuffleArrayInPlace.java,16,32,sample,ShuffleArrayInPlace.java,34,48,selected,918764.java,37,45,selected,918764.java,7,15,selected,918764.java,17,25,selected,918764.java,27,35,default,91887.java,342,349,default,64667.java,342,349,selected,2212093.java,113,121,selected,526888.java,866,875,selected,857749.java,21,35,selected,1999677.java,7,15,selected,2644288.java,12,19,selected,729581.java,84,95
23677222,sample,CopyDirectoryTree.java,18,27,sample,CopyDirectoryTree.java,18,27,sample,CopyDirectoryTree.java,30,44,selected,1122863.java,188,205,selected,948176.java,244,284,selected,826671.java,44,52,selected,2435652.java,262,282,selected,1516404.java,121,137,selected,832610.java,42,60,selected,2130600.java,77,84,selected,1424799.java,21,46,selected,587323.java,30,165,selected,1070198.java,76,92,selected,1280243.java,82,95,selected,1804094.java,306,312,selected,975522.java,27,33
23677179,sample,OpenURLInSystemBrowser.java,8,15,sample,OpenURLInSystemBrowser.java,8,15,sample,OpenFileInDesktopApp.java,7,14,selected,814907.java,117,122,selected,2327701.java,17,27,selected,889064.java,24,33,selected,700474.java,42,54,selected,700474.java,28,40,selected,700474.java,56,68,selected,700474.java,14,26,selected,2048402.java,65,73,selected,1144523.java,38,47,selected,2480556.java,159,168,selected,2022414.java,91,101,selected,2470676.java,124,133,selected,127373.java,412,421
23677210,sample,getMACAddresInStandardForm.java,9,25,sample,getMACAddresInStandardForm.java,9,25,selected,2706991.java,35,45,sample,getMACAddresInStandardForm.java,27,39,selected,2706991.java,10,33,selected,2704868.java,202,213,selected,1610413.java,306,318,selected,2625046.java,44,58,selected,2544031.java,11,34,selected,170398.java,24,44,selected,2704868.java,130,136,selected,1373426.java,339,366,selected,1384795.java,88,107,selected,527112.java,15,34,selected,1775350.java,97,114,selected,1365999.java,84,113
23677116,sample,CopyFileSamples.java,42,53,sample,CopyFileSamples.java,42,53,selected,574710.java,21,35,selected,1751716.java,111,123,selected,352380.java,151,170,selected,575737.java,21,36,selected,1349917.java,78,91,selected,797954.java,32,44,selected,2300570.java,308,317,selected,2300570.java,228,240,selected,2702523.java,139,176,selected,2521981.java,49,57,selected,886882.java,310,323,selected,486827.java,296,309,selected,1893586.java,300,313,selected,1865358.java,297,310
23677120,sample,UnZip.java,3,44,sample,UnZip.java,3,44,sample,UnZip.java,46,83,selected,1636636.java,643,682,selected,2148865.java,192,229,selected,7011.java,13,39,selected,742958.java,46,78,selected,1565465.java,1270,1294,selected,1406991.java,1096,1120,selected,361440.java,360,393,selected,1466807.java,169,194,selected,2658391.java,474,520,selected,1689613.java,136,157,selected,1200879.java,309,325,selected,123295.java,24,53,selected,2288469.java,160,198
23677197,sample,FileChooser.java,67,94,sample,FileChooser.java,67,94,sample,FileChooser.java,96,123,sample,FileChooser.java,38,65,sample,FileChooser.java,9,36,selected,3367.java,25,32,selected,33936.java,324,333,selected,2433758.java,171,180,selected,1065981.java,320,326,selected,1729645.java,53,68,selected,672901.java,395,404,selected,1065981.java,310,318,selected,1599721.java,154,159,selected,285082.java,277,291,selected,1073801.java,63,71,selected,1167111.java,39,51
23677156,sample,ShuffleArrayInPlace.java,34,48,sample,ShuffleArrayInPlace.java,34,48,sample,ShuffleArrayInPlace.java,50,66,sample,ShuffleArrayInPlace.java,16,32,selected,918764.java,7,15,selected,918764.java,17,25,selected,918764.java,27,35,selected,918764.java,37,45,selected,526888.java,866,875,selected,1632131.java,1207,1214,selected,2212093.java,113,121,selected,2644288.java,12,19,default,91887.java,342,349,default,64667.java,342,349,selected,857749.java,21,35,selected,2696378.java,32,42
6096495,sample,MD5.java,2,11,sample,MD5.java,2,11,selected,249158.java,12,28,selected,59611.java,45,58,selected,712709.java,12,26,selected,1508294.java,111,126,selected,1077933.java,25,40,selected,639185.java,79,99,selected,723422.java,78,102,selected,542382.java,191,206,selected,1957335.java,147,162,selected,151366.java,191,206,selected,1681494.java,89,105,selected,773465.java,95,111,selected,1421935.java,285,300,selected,1192485.java,22,36
23677201,sample,SendEMail.java,15,48,sample,SendEMail.java,15,48,selected,1829739.java,14,38,selected,2098269.java,21,46,selected,1387379.java,24,54,selected,660010.java,69,94,selected,660010.java,41,67,default,31489.java,1,62,selected,419022.java,46,87,selected,2665636.java,234,260,selected,2639498.java,10,34,selected,504335.java,29,53,selected,1015808.java,271,298,selected,2642037.java,35,64,selected,1232013.java,35,63,selected,81984.java,18,41
23677207,sample,ConnectToDatabaseJDBC.java,8,20,sample,ConnectToDatabaseJDBC.java,8,20,sample,ConnectToDatabaseJDBC.java,21,26,selected,1521237.java,37,52,selected,1521237.java,81,95,selected,1107284.java,32,39,selected,1536353.java,62,71,selected,1644141.java,36,70,selected,1402305.java,27,52,selected,2350352.java,25,35,selected,2024022.java,77,85,selected,1265345.java,76,99,default,91863.java,83,91,selected,156670.java,18,23,selected,2676199.java,50,81,selected,2295460.java,189,195
23677145,sample,BubbleSort.java,219,236,sample,BubbleSort.java,219,236,sample,BubbleSort.java,3,19,sample,BubbleSort.java,147,163,sample,BubbleSort.java,111,127,sample,BubbleSort.java,39,55,sample,BubbleSort.java,75,91,sample,BubbleSort.java,183,199,sample,BubbleSort.java,238,254,sample,BubbleSort.java,21,37,sample,BubbleSort.java,165,181,sample,BubbleSort.java,129,145,sample,BubbleSort.java,57,73,sample,BubbleSort.java,93,109,sample,BubbleSort.java,201,217,selected,1107941.java,295,311
23677185,sample,GCD.java,36,42,sample,GCD.java,36,42,selected,1108780.java,137,144,selected,463227.java,189,195,selected,138704.java,219,231,default,74994.java,681,695,selected,275270.java,20,33,selected,725302.java,248,255,selected,1297932.java,196,203,selected,2263766.java,7,20,selected,2562644.java,667,680,selected,1066415.java,35,60,selected,1892846.java,167,173,selected,536100.java,205,211,selected,2279140.java,199,208,selected,1923921.java,170,176
23677114,sample,CopyFileSamples.java,18,36,sample,CopyFileSamples.java,18,36,selected,256068.java,335,356,selected,2485251.java,198,219,selected,2377910.java,12,26,selected,1113498.java,86,104,selected,169032.java,187,205,selected,1552187.java,147,165,selected,1549695.java,28,52,selected,1354007.java,158,170,selected,2358129.java,91,111,selected,1574719.java,145,163,selected,1597770.java,195,215,selected,693554.java,184,203,selected,871757.java,711,729,selected,2102326.java,637,658
23677126,sample,FTP_ApacheCommonsNet_Samples.java,40,45,sample,FTP_ApacheCommonsNet_Samples.java,40,45,sample,FTP_ApacheCommonsNet_Samples.java,47,53,sample,FTP_ApacheCommonsNet_Samples.java,33,38,sample,FTP_ApacheCommonsNet_Samples.java,25,31,sample,FTP_ApacheCommonsNet_Samples.java,11,16,sample,FTP_ApacheCommonsNet_Samples.java,18,23,sample,FTP_FTP4J_Samples.java,15,20,sample,FTP_FTP4J_Samples.java,22,27,sample,FTP_ApacheCommonsNet_Samples.java,55,60,sample,FTP_ApacheCommonsNet_Samples.java,62,67,sample,FTP_ApacheCommonsNet_Samples.java,69,75,selected,1693302.java,29,43,selected,502121.java,187,209,selected,756989.java,34,43,selected,1000320.java,32,41
23677133,sample,BubbleSort.java,3,19,sample,BubbleSort.java,3,19,sample,BubbleSort.java,219,236,sample,BubbleSort.java,147,163,sample,BubbleSort.java,111,127,sample,BubbleSort.java,39,55,sample,BubbleSort.java,75,91,sample,BubbleSort.java,183,199,sample,BubbleSort.java,21,37,sample,BubbleSort.java,165,181,sample,BubbleSort.java,129,145,sample,BubbleSort.java,57,73,sample,BubbleSort.java,93,109,sample,BubbleSort.java,201,217,sample,BubbleSort.java,238,254,selected,1107941.java,295,311
23677147,sample,DBUpdateAndRollback.java,10,29,sample,DBUpdateAndRollback.java,10,29,sample,DBUpdateAndRollback.java,31,50,selected,600141.java,36,79,selected,2616844.java,53,70,selected,680520.java,72,105,selected,812932.java,229,238,selected,812932.java,218,227,selected,812932.java,240,249,selected,702324.java,42,51,selected,1874317.java,42,51,selected,802171.java,135,143,selected,1848100.java,145,155,selected,1566420.java,102,110,selected,2045917.java,146,173,selected,1557141.java,31,55
23677208,sample,ConnectToDatabaseJDBC.java,21,26,sample,ConnectToDatabaseJDBC.java,21,26,sample,ConnectToDatabaseJDBC.java,8,20,selected,156670.java,18,23,selected,2496232.java,118,127,selected,1795870.java,37,48,selected,778518.java,15,22,selected,1402305.java,27,52,selected,908080.java,398,407,selected,2493628.java,134,139,selected,2324524.java,158,163,selected,2082476.java,135,140,selected,2324524.java,168,173,selected,111381.java,84,92,selected,111381.java,74,82,selected,294552.java,195,219
23677186,sample,CallMethodUsingReflection.java,8,18,sample,CallMethodUsingReflection.java,8,18,sample,CallMethodUsingReflection.java,20,26,selected,2248580.java,204,230,sample,CallMethodUsingReflection.java,28,45,selected,1772743.java,308,319,selected,1580755.java,161,170,selected,695514.java,110,120,selected,44110.java,417,432,selected,1246677.java,15,26,selected,717914.java,96,103,selected,2252655.java,186,193,selected,2282446.java,140,149,selected,1580512.java,140,149,selected,138312.java,54,63,selected,516185.java,70,79
23677141,sample,BubbleSort.java,147,163,sample,BubbleSort.java,147,163,sample,BubbleSort.java,219,236,sample,BubbleSort.java,3,19,sample,BubbleSort.java,111,127,sample,BubbleSort.java,39,55,sample,BubbleSort.java,75,91,sample,BubbleSort.java,183,199,sample,BubbleSort.java,165,181,sample,BubbleSort.java,21,37,sample,BubbleSort.java,129,145,sample,BubbleSort.java,57,73,sample,BubbleSort.java,93,109,sample,BubbleSort.java,201,217,sample,BubbleSort.java,238,254,selected,1107941.java,295,311
23677187,sample,CallMethodUsingReflection.java,20,26,sample,CallMethodUsingReflection.java,20,26,sample,CallMethodUsingReflection.java,28,45,sample,CallMethodUsingReflection.java,8,18,selected,253098.java,85,93,selected,120511.java,93,103,selected,2256439.java,437,455,selected,829101.java,144,152,selected,1648080.java,149,157,selected,1087705.java,176,181,selected,955731.java,66,79,selected,769579.java,41,51,selected,551474.java,46,56,selected,1911746.java,43,53,selected,130864.java,48,53,selected,1188786.java,48,53
23677139,sample,BubbleSort.java,111,127,sample,BubbleSort.java,111,127,sample,BubbleSort.java,219,236,sample,BubbleSort.java,3,19,sample,BubbleSort.java,147,163,sample,BubbleSort.java,39,55,sample,BubbleSort.java,75,91,sample,BubbleSort.java,183,199,sample,BubbleSort.java,129,145,sample,BubbleSort.java,21,37,sample,BubbleSort.java,165,181,sample,BubbleSort.java,57,73,sample,BubbleSort.java,93,109,sample,BubbleSort.java,201,217,sample,BubbleSort.java,238,254,selected,1107941.java,295,311
23677124,sample,FTP_ApacheCommonsNet_Samples.java,25,31,sample,FTP_ApacheCommonsNet_Samples.java,25,31,sample,FTP_ApacheCommonsNet_Samples.java,47,53,sample,FTP_ApacheCommonsNet_Samples.java,11,16,sample,FTP_FTP4J_Samples.java,15,20,sample,FTP_ApacheCommonsNet_Samples.java,33,38,sample,FTP_ApacheCommonsNet_Samples.java,18,23,sample,FTP_FTP4J_Samples.java,22,27,sample,FTP_ApacheCommonsNet_Samples.java,40,45,sample,FTP_ApacheCommonsNet_Samples.java,69,75,sample,FTP_ApacheCommonsNet_Samples.java,55,60,sample,FTP_ApacheCommonsNet_Samples.java,62,67,selected,502121.java,187,209,selected,617041.java,52,57,selected,14032.java,23,34,selected,1234261.java,382,412
23677180,sample,OpenFileInDesktopApp.java,7,14,sample,OpenFileInDesktopApp.java,7,14,sample,OpenURLInSystemBrowser.java,8,15,selected,827122.java,405,412,selected,2246145.java,179,184,selected,889064.java,24,33,selected,2592168.java,86,99,selected,1602008.java,62,71,selected,1144523.java,38,47,selected,1045267.java,28,39,selected,2480556.java,159,168,selected,2022414.java,91,101,selected,2470676.java,124,133,selected,127373.java,412,421,selected,1014617.java,145,156,selected,2327701.java,17,27
23677215,sample,DeleteFolderRecursively.java,20,51,sample,DeleteFolderRecursively.java,20,51,sample,DeleteFolderRecursively.java,29,37,sample,DeleteFolderRecursively.java,22,27,sample,DeleteFolderRecursively.java,39,49,selected,1658160.java,140,154,selected,619765.java,383,388,sample,CopyDirectoryTree.java,30,44,selected,619765.java,433,439,selected,619765.java,441,447,selected,511144.java,258,263,selected,2067491.java,1546,1559,selected,1658160.java,42,70,selected,619765.java,508,514,selected,2578751.java,253,283,selected,619765.java,244,251
23677171,sample,PlaySound.java,29,44,sample,PlaySound.java,29,44,selected,987961.java,161,167,selected,2454405.java,36,70,selected,2699618.java,256,262,selected,250313.java,120,126,selected,1869199.java,68,74,selected,1118250.java,104,110,selected,374966.java,95,102,selected,1738931.java,274,281,selected,2589940.java,151,157,selected,2493811.java,92,98,selected,2388467.java,111,117,selected,2123484.java,87,93,selected,1938885.java,46,52,selected,1911864.java,98,104
23677113,sample,DownloadWebpage.java,55,67,sample,DownloadWebpage.java,55,67,sample,DownloadWebpage.java,20,30,selected,878394.java,15,26,selected,2522796.java,15,33,selected,2199915.java,21,40,selected,372843.java,147,176,selected,889501.java,22,51,selected,475921.java,18,41,selected,1422483.java,524,536,selected,429360.java,39,53,selected,1864701.java,76,93,selected,578074.java,27,40,selected,120796.java,85,100,selected,1673591.java,84,137,selected,962538.java,91,108
23677140,sample,BubbleSort.java,129,145,sample,BubbleSort.java,129,145,sample,BubbleSort.java,21,37,sample,BubbleSort.java,165,181,sample,BubbleSort.java,57,73,sample,BubbleSort.java,93,109,sample,BubbleSort.java,201,217,sample,BubbleSort.java,238,254,sample,BubbleSort.java,111,127,sample,BubbleSort.java,219,236,sample,BubbleSort.java,3,19,sample,BubbleSort.java,147,163,sample,BubbleSort.java,39,55,sample,BubbleSort.java,75,91,sample,BubbleSort.java,183,199,selected,2141949.java,767,831
23677214,sample,DeleteFolderRecursively.java,11,17,sample,DeleteFolderRecursively.java,11,17,selected,2105445.java,83,92,selected,836350.java,71,80,selected,2239185.java,26,33,selected,1502970.java,193,201,selected,1629463.java,63,76,selected,2328079.java,92,97,selected,299673.java,81,91,selected,2009319.java,219,232,selected,951149.java,177,186,selected,2331063.java,242,249,selected,1512969.java,26,33,default,63378.java,22,28,default,63342.java,22,28,default,59445.java,22,28
23677125,sample,FTP_ApacheCommonsNet_Samples.java,33,38,sample,FTP_ApacheCommonsNet_Samples.java,33,38,sample,FTP_ApacheCommonsNet_Samples.java,47,53,sample,FTP_ApacheCommonsNet_Samples.java,40,45,sample,FTP_ApacheCommonsNet_Samples.java,25,31,sample,FTP_ApacheCommonsNet_Samples.java,11,16,sample,FTP_FTP4J_Samples.java,15,20,sample,FTP_ApacheCommonsNet_Samples.java,18,23,sample,FTP_FTP4J_Samples.java,22,27,sample,FTP_ApacheCommonsNet_Samples.java,55,60,sample,FTP_ApacheCommonsNet_Samples.java,62,67,sample,FTP_ApacheCommonsNet_Samples.java,69,75,selected,1693302.java,29,43,selected,502121.java,187,209,selected,14032.java,23,34,selected,1234261.java,382,412
23677134,sample,BubbleSort.java,21,37,sample,BubbleSort.java,21,37,sample,BubbleSort.java,165,181,sample,BubbleSort.java,129,145,sample,BubbleSort.java,57,73,sample,BubbleSort.java,93,109,sample,BubbleSort.java,201,217,sample,BubbleSort.java,238,254,sample,BubbleSort.java,219,236,sample,BubbleSort.java,3,19,sample,BubbleSort.java,147,163,sample,BubbleSort.java,111,127,sample,BubbleSort.java,39,55,sample,BubbleSort.java,75,91,sample,BubbleSort.java,183,199,selected,2141949.java,767,831
23677143,sample,BubbleSort.java,183,199,sample,BubbleSort.java,183,199,sample,BubbleSort.java,219,236,sample,BubbleSort.java,3,19,sample,BubbleSort.java,147,163,sample,BubbleSort.java,111,127,sample,BubbleSort.java,39,55,sample,BubbleSort.java,75,91,sample,BubbleSort.java,201,217,sample,BubbleSort.java,21,37,sample,BubbleSort.java,165,181,sample,BubbleSort.java,129,145,sample,BubbleSort.java,57,73,sample,BubbleSort.java,93,109,sample,BubbleSort.java,238,254,selected,1107941.java,295,311
23677223,sample,CopyDirectoryTree.java,30,44,sample,CopyDirectoryTree.java,30,44,sample,DeleteFolderRecursively.java,22,27,sample,DeleteFolderRecursively.java,20,51,selected,2675844.java,202,208,selected,1658160.java,140,154,selected,511144.java,258,263,selected,619765.java,433,439,selected,511144.java,249,272,selected,2578751.java,253,283,selected,2744271.java,107,114,selected,619765.java,244,251,selected,619765.java,383,388,selected,1658160.java,42,70,selected,2744271.java,102,117,selected,1797982.java,316,335
23677228,sample,WritePDF.java,14,29,sample,WritePDF.java,14,29,selected,442988.java,23,30,selected,2157969.java,47,67,selected,309552.java,23,29,selected,951757.java,20,26,selected,2076042.java,23,29,selected,1983481.java,32,44,selected,2729855.java,99,105,selected,1733496.java,24,37,selected,1406944.java,31,43,selected,635296.java,17,30,selected,2220702.java,22,35,selected,472805.java,32,38,selected,1727163.java,66,72,selected,1305746.java,32,38
23677190,sample,ParseXML2Dom.java,17,34,sample,ParseXML2Dom.java,17,34,selected,2374090.java,817,824,selected,1040953.java,39,60,selected,2374090.java,782,789,selected,1615631.java,56,64,selected,164397.java,365,381,selected,1848510.java,747,756,selected,1900376.java,140,160,selected,893281.java,105,112,selected,1828490.java,39,46,selected,2337406.java,67,73,selected,1505825.java,100,106,selected,2374090.java,874,881,selected,2374090.java,852,866,selected,465441.java,28,38
23677167,sample,CreateRSAKeys.java,27,32,sample,CreateRSAKeys.java,27,32,selected,1172151.java,78,88,selected,1481756.java,56,61,selected,2500575.java,199,207,selected,2403466.java,206,214,selected,840512.java,48,54,selected,815239.java,55,60,selected,555311.java,337,344,selected,1019472.java,96,102,selected,2188583.java,37,47,selected,39268.java,293,299,selected,2485565.java,332,338,selected,892229.java,111,118,selected,85367.java,206,212,selected,1051125.java,43,49
23677132,sample,FTP_FTP4J_Samples.java,22,27,sample,FTP_FTP4J_Samples.java,22,27,sample,FTP_FTP4J_Samples.java,15,20,sample,FTP_ApacheCommonsNet_Samples.java,25,31,sample,FTP_ApacheCommonsNet_Samples.java,11,16,sample,FTP_ApacheCommonsNet_Samples.java,18,23,sample,FTP_ApacheCommonsNet_Samples.java,47,53,sample,FTP_ApacheCommonsNet_Samples.java,33,38,sample,FTP_ApacheCommonsNet_Samples.java,40,45,sample,FTP_ApacheCommonsNet_Samples.java,55,60,sample,FTP_ApacheCommonsNet_Samples.java,62,67,sample,FTP_ApacheCommonsNet_Samples.java,69,75,selected,617041.java,52,57,selected,756989.java,34,43,selected,1000320.java,32,41,selected,14032.java,23,34
23677163,sample,LoadFont.java,21,26,sample,LoadFont.java,21,26,sample,LoadFont.java,14,19,selected,2064356.java,208,224,selected,1846343.java,89,101,selected,337839.java,26,45,selected,948406.java,326,355,default,131555.java,11,20,selected,2340916.java,398,427,selected,2584533.java,68,89,selected,864100.java,64,90,selected,2261893.java,1191,1198,selected,1861123.java,65,91,selected,2055524.java,27,45,selected,1039859.java,50,63,selected,479500.java,540,573
23677209,sample,LoadFileIntoByteArray.java,7,23,sample,LoadFileIntoByteArray.java,7,23,selected,2700222.java,36,51,selected,433386.java,91,105,selected,1975622.java,90,104,selected,2526585.java,39,53,selected,225160.java,40,54,selected,163137.java,36,50,selected,2082205.java,60,72,selected,1567283.java,24,38,selected,1257375.java,31,50,selected,1006786.java,31,50,selected,1847518.java,27,38,selected,728866.java,233,243,selected,1278062.java,26,39,selected,763517.java,159,170
